scenario,scenario2,day(d),hourOfDay,int1.cpt,int2.cpt,int3.cpt,int4.cpt,int5.cpt,int6.cpt,int7.cpt,int8.cpt,int9.cpt,int10.cpt,trunk.cpt,root.cpt,S1.cpb,S2.cpb,S3.cpb,S4.cpb,S5.cpb,S6.cpb,S7.cpb,S8.cpb,S9.cpb,S10.cpb,trunk.cpb,root.cpb,int1.j (mg/hour),int2.j (mg/hour),int3.j (mg/hour),int4.j (mg/hour),int5.j (mg/hour),int6.j (mg/hour),int7.j (mg/hour),int8.j (mg/hour),int9.j (mg/hour),int10.j (mg/hour),trunk.j (mg/hour),root.j (mg/hour),int1.CNS (mg),int2.CNS (mg),int3.CNS (mg),int4.CNS (mg),int5.CNS (mg),int6.CNS (mg),int7.CNS (mg),int8.CNS (mg),int9.CNS (mg),int10.CNS (mg),trunk.CNS (mg),root.CNS (mg),int1.CS (mg),int2.CS (mg),int3.CS (mg),int4.CS (mg),int5.CS (mg),int6.CS (mg),int7.CS (mg),int8.CS (mg),int9.CS (mg),int10.CS (mg),trunk.CS (mg),root.CS (mg),int1.biomass (mg),int2.biomass (mg),int3.biomass (mg),int4.biomass (mg),int5.biomass (mg),int6.biomass (mg),int7.biomass (mg),int8.biomass (mg),int9.biomass (mg),int10.biomass (mg),trunk.biomass (mg),root.biomass (mg),sourceLoading_b,SYNTHESIS_RATE,SYNTHESIS_RATE,KM_ROOTS,KM_BERRY,KM_RESERVES,KM_SECONDARY,HYDROLYSIS_RATE,S13.cpb,S14.cpb,S15.cpb,S16.cpb,S13.cpt,S14.cpt,S15.cpt,S16.cpt,C1.Cflux,C1.carbon_nonStructure,C1.carbon_structure,C2.Cflux,C2.carbon_nonStructure,C2.carbon_structure,C3.Cflux,C4.carbon_nonStructure,C5.carbon_structure,C6.Cflux,C7.carbon_nonStructure,C8.carbon_structure
1,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9721.899757067487,3615.677522326539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47395.59745624719,9181.452636362408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123016.86445102183,30472.532680401255,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,394.27082189647945,1923.5584198730987,0.0,394.27086897530125,1924.0102623386283,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9700.535486618803,3606.80271777762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47401.02427180538,9182.034057221392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122982.53914225283,30452.784471045812,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,393.40453385292085,1924.161554961259,0.0,393.4046243164735,1924.7340244174586,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9679.843310038374,3597.9697704563837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47406.4522389346,9182.575468315326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122949.66383649499,30433.04066086931,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,392.56557853250297,1924.7648595633907,0.0,392.56573642381,1925.4579899130467,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9659.913447539137,3589.2895822103123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47411.65494133267,9183.075812571144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122917.94520129029,30413.56281230305,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,391.75761399893554,1925.3431663774647,0.0,391.75786301084327,1926.1519580640834,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9640.16794566326,3580.6410382936697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47416.71923177206,9183.558736569908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122886.32552806627,30394.118834104993,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,390.9571846547583,1925.9061251347614,0.0,390.9575430411892,1926.827508547673,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9619.525779525564,3571.732966500054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47421.79949311944,9184.054907998792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122852.80906068605,30374.088412784746,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,390.12041752515825,1926.4708955139622,0.0,390.12089356370734,1927.5052329774667,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9597.464440743253,3562.476368712912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47426.88561205217,9184.583428449903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122816.24866464025,30353.30511070364,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,389.2260812717536,1927.0363534870949,0.0,389.22667046227025,1928.183782519948,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9573.433709542081,3552.849955829511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47431.02464307151,9185.10171679946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122773.40689627935,30331.61684004662,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,388.2517794492701,1927.4965470007173,0.0,388.25245122202205,1928.7360147157226,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9549.602567652986,3543.7395423526864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47432.95774151225,9185.453092210846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122726.24396418221,30310.759814261295,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,387.2854130706796,1927.7114876503833,0.0,387.2861173950182,1928.993943485713,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9528.522083888576,3535.799734540003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47433.991055761006,9185.677882265665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122683.06735359435,30292.38881015013,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,386.43054034477564,1927.8263843728516,0.0,386.4312586035626,1929.1318195475387,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9510.542148808763,3529.0517460566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47434.77970821225,9185.858136186409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122646.04161213092,30276.749717352362,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,385.7013938707346,1927.9140777033365,0.0,385.7021209398331,1929.2370515402004,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9495.330514828489,3523.3502198310557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47435.44472927068,9186.013057059587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122614.71183058702,30263.542137936558,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,385.08450828688683,1927.9880247175868,0.0,385.08524185615124,1929.3257879539951,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9482.373494739459,3518.496257656439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47436.023783147735,9186.148983388539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122588.0527739762,30252.307548641027,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,384.559054368739,1928.052413153788,0.0,384.5597931995103,1929.4030540745582,0.0,0.0,0.0,0.0,0.0,0.0
