leafDM,internodeDM,woodDM,rootDM,berryDM,leafNSC,intNSC,trunkNSC,fineRootNSC,berrySugar,KM_BERRY,KM_ROOTS,KM_SECONDARY,HYDROLYSIS_RATE,day,hourOfDay,scenario,structuralRootDM,structuralRootNSC,cordonDM,cordonNSC
130774.81632621064,139798.88451466593,129296.61088378061,29161.050269824354,512380.05989122693,26268.03550027487,6979.988446376265,8560.751558589564,2731.3309901972057,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,7,0,274406.5253853936,24687.670942263147,60098.39340290397,3557.7102105934637
131887.2536726329,139917.0481112014,129321.92351154042,29161.26771293732,512853.8017354768,26756.757042849422,6982.4948438731735,8561.787180828676,2730.6053983290435,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,8,0,274441.62522144767,24681.62438555195,60129.75154344472,3558.5233437512534
133161.2265003777,140032.44543733622,129347.29147314987,29161.416532404484,513306.1418310936,27316.445161533877,6985.535366862059,8563.229322242365,2729.8841213305236,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,9,0,274475.2073407652,24675.67910309269,60160.525308538854,3559.5520703364627
134497.35487525864,140142.55400758085,129372.30011767187,29161.492229283722,513726.5390917023,27903.439766263342,6989.161584257126,8565.136560368166,2729.1840248127223,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,10,0,274506.4777573834,24669.988691525003,60190.07480265287,3560.821607546927
135829.4190031405,140245.92343012034,129396.71960949436,29161.51879921852,514109.5858717204,28488.648845660344,6993.387077926636,8567.542842197046,2728.525280239129,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,11,0,274535.2106049771,24664.731121735116,60218.03412938935,3562.342814231338
136811.4381625856,140341.9133548856,129420.03071412974,29161.39359001058,514457.1669019765,28920.074417612985,6997.979020877719,8570.217479037867,2727.862699391389,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,12,0,274560.3524991523,24659.484180645486,60244.14524771271,3564.009518573107
137270.7769656369,140431.86251584554,129442.0571122139,29161.041121238206,514779.0796459145,29121.87343947572,7002.656190610469,8572.890230106936,2727.1483448763133,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,13,0,274581.6971016034,24653.795845703622,60268.65615519117,3565.69539515865
137595.70987108035,140519.79634958526,129463.72997841866,29160.640712846383,515091.2675239152,29264.624589724583,7007.403545781017,8575.606843638048,2726.429552795434,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,14,0,274602.01042643597,24648.077872471353,60292.650084765846,3567.4074056242125
137816.95886230504,140609.28031360178,129485.40205744468,29160.19418891143,515411.53329524904,29361.82480385991,7011.962955511153,8578.136159228907,2725.6760847587825,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,15,0,274622.4147006678,24642.03552170231,60316.977255127415,3569.033448012592
137941.88689013972,140703.34379607154,129507.3541583461,29159.704573289797,515755.2654953942,29416.708810290045,7016.09905927533,8580.269747900591,2724.8622193057777,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,16,0,274643.8732359179,24635.416188911935,60342.355501790626,3570.471842574002
137938.81736469042,140803.65929445226,129529.7022883199,29159.182386570374,516131.727736491,29415.360291007233,7019.643365117699,8581.866343664751,2723.9760042448283,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,17,0,274666.99096094316,24628.09544773533,60369.171843307806,3571.6516096387522
137694.24261129848,140909.97024757226,129552.22086924766,29158.607689288332,516542.2256813938,29307.912486295434,7022.470700005979,8582.819026517496,2723.0067498107196,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,18,0,274691.5200731757,24619.964998440286,60397.318336714015,3572.5195698310154
136936.79875135576,141020.13136718486,129574.29919502256,29157.907057144486,516980.6362721715,28975.14845887822,7024.477565689922,8583.026360082255,2721.9346342106105,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,19,0,274716.17762886506,24610.839295582315,60426.1908489467,3573.0287841205018
136167.06085203463,141130.52696127287,129594.93523712376,29156.92613165635,517435.8586721145,28636.983352551877,7025.537622897864,8582.339985656366,2720.715125950122,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,20,0,274738.53771025495,24600.314195351144,60454.777968198025,3573.1163630132096
135397.56110944072,141242.2204818342,129615.93743827469,29156.236850350655,517896.86670837103,28298.922874430835,7026.445585778893,8581.669555234537,2719.6050992031337,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,21,0,274763.8446320296,24590.727814392587,60483.726818500036,3573.1725517716723
134640.5554075016,141353.20484288904,129637.0084952455,29155.810679555456,518353.5259994498,27966.351340780675,7027.286113324553,8581.086074637995,2718.610236527467,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,22,0,274791.27484423644,24582.13976045086,60512.5360678621,3573.2330221925395
133903.07831657183,141462.20843101857,129657.91311709138,29155.592264238712,518799.6070749776,27642.359214256227,7028.107672539518,8580.611510920153,2717.7183391322137,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,22,23,0,274819.9821685386,24574.449177221795,60540.87744650404,3573.313938831957
133492.24933407563,141524.9100885409,129671.56239439087,29156.176365541076,519035.5272101018,27461.871769542515,7029.244665425249,8581.236718940363,2717.5344552864076,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,0,0,274842.8651159955,24572.979616956254,60557.5538206903,3573.7181185801046
133125.00814305057,141580.9498939942,129683.97217300355,29156.743388361007,519243.00250768376,27300.533531526744,7030.392285935559,8581.922135817633,2717.3938141708018,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,1,0,274863.7145276756,24571.889088706514,60572.506847808145,3574.1384645235257
