day(d),hourOfDay,scenario,age(dd),age(days),Ta (degree),rh,cca (ppm),wind (m/s),soil water content,LAI per vine(m2),hourlyabsRad(J/m2),assimilatedCO2(umolco2/m2/s),biomBerry(kg/vine),freshWeightBerry(kg/vine),biomBerry(t/ha),freshWeightBerry(t/ha),berrySugarConcentration(gsugar/gh20),sourceLoading_b,SYNTHESIS_RATE,SYNTHESIS_RATE,KM_ROOTS,KM_BERRY,KM_RESERVES,KM_SECONDARY,HYDROLYSIS_RATE
1,10,0,4.389736255009969,0.9166666939854622,28.225,0.5833333,400.0,1.037037,0.27695265,1.4359780820086598,251005.87188409563,6.387083596637869,0.20909325181140972,1.3767986426966663,1.0454662590570487,6.883993213483332,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,11,0,5.224618911743164,1.0000000298023224,30.037184,0.5366667,400.0,2.074074,0.26765895,1.4359780820086598,265265.4088067021,6.39645338277541,0.20973527212750373,1.3810260995472552,1.0486763606375187,6.905130497736276,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,12,0,6.117440700531006,1.0833333656191826,31.427723,0.49,400.0,3.1111112,0.26226118,1.4359780820086598,265273.33315613994,6.148911139131447,0.21030949552123923,1.3848071397398514,1.0515474776061962,6.9240356986992575,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,13,0,7.0466844240824384,1.1666667014360428,32.30185,0.42333335,400.0,2.4074075,0.26091892,1.4359780820086598,251029.75956643486,5.683709844675341,0.21083068734306915,1.3882389874282082,1.0541534367153458,6.941194937141041,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,14,0,7.988351027170817,1.250000037252903,32.6,0.35666665,400.0,1.7037038,0.2631142,1.4359780820086598,223476.20844834243,5.240036931492505,0.21133214109684734,1.3915408675300098,1.0566607054842367,6.957704337650049,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,15,0,8.91759475072225,1.3333333730697632,32.30185,0.29,400.0,1.0,0.2671168,1.4359780820086598,184428.17753711846,4.845545590398693,0.2118542804813862,1.3949789545543572,1.059271402406931,6.974894772771785,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,16,0,9.810416539510092,1.4166667088866234,31.427723,0.27666667,400.0,1.8703704,0.27187195,1.4359780820086598,136528.49329269337,4.455898320645373,0.212430615020079,1.3987738958245195,1.0621530751003951,6.993869479122598,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,17,0,10.645299196243286,1.5000000447034836,30.037184,0.26333332,400.0,2.7407408,0.2778405,1.4359780820086598,83006.46014635917,3.35386023480338,0.2130754618983415,1.403019964499848,1.0653773094917076,7.01509982249924,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,18,0,11.404674212137857,1.5833333805203438,28.225,0.25,400.0,3.6111112,0.28954747,1.4359780820086598,27406.469278980356,1.2463159353710767,0.2137775718081466,1.407643088213642,1.0688878590407331,7.03821544106821,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,19,0,12.076118628184,1.666666716337204,26.114666,0.28333333,400.0,2.4074075,0.3087433,1.4359780820086598,1.6393762639732067E-5,-0.2621238330081267,0.21450759832782088,1.412450032066266,1.0725379916391042,7.06225016033133,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,20,0,12.653201977411905,1.7500000521540642,23.85,0.31666666,400.0,1.2037038,0.32107702,1.4359780820086598,0.0,0.0,0.21523078588253314,1.4172119439649868,1.0761539294126656,7.086059719824934,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,21,0,13.135924180348713,1.8333333879709244,21.585333,0.35,400.0,0.1,0.3285445,1.4359780820086598,0.0,0.0,0.2159214518375751,1.4217597136381868,1.0796072591878756,7.1087985681909345,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,22,0,13.530715862909952,1.9166667237877846,19.475,0.35,400.0,0.1,0.3285445,1.4359780820086598,0.0,0.0,0.2165583662764953,1.425953550251384,1.0827918313824765,7.12976775125692,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,23,0,13.849999825159708,2.0000000596046448,17.662815,0.35,400.0,0.1,0.3285445,1.4359780820086598,0.0,0.0,0.21713402174384255,1.4297440200979163,1.0856701087192127,7.148720100489582,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,0,0,14.278808673222859,2.083333395421505,20.291412,0.5,400.0,3.1111112,0.3285445,1.4359780820086598,0.0,0.0,0.2177921598535174,1.4340776064200833,1.088960799267587,7.1703880321004165,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,1,0,14.676814874013264,2.166666731238365,19.552149,0.58,400.0,3.2777777,0.3285445,1.4359780820086598,0.0,0.0,0.21842895856362216,1.4382706810035426,1.0921447928181107,7.191353405017713,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,2,0,15.06431484222412,2.2500000670552254,19.3,0.66,400.0,3.4444444,0.3285445,1.4359780820086598,0.0,0.0,0.21905718802783453,1.4424073303986644,1.0952859401391726,7.212036651993323,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,3,0,15.462321043014525,2.3333334028720856,19.552149,0.74,400.0,3.6111112,0.3285445,1.4359780820086598,0.0,0.0,0.2196913156012197,1.4465828165741845,1.0984565780060986,7.232914082870922,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,4,0,15.891129891077675,2.4166667386889458,20.291412,0.74333334,400.0,3.7777777,0.3285445,1.4359780820086598,0.0,0.0,0.22034300974981583,1.4508739718910948,1.1017150487490792,7.254369859455474,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,5,0,16.36893860499064,2.500000074505806,21.46741,0.74666667,400.0,3.9444444,0.3285445,1.4359780820086598,25268.572547681168,1.3031324468066023,0.22104668828406537,1.4555074243935375,1.1052334414203269,7.277537121967687,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,6,0,16.910605271657307,2.583333410322666,23.0,0.75,400.0,4.111111,0.32161137,1.4359780820086598,76484.22301154379,3.39010430135575,0.22178901349405822,1.4603953503916445,1.108945067470291,7.301976751958223,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,7,0,17.526636044184364,2.6666667461395264,24.784739,0.6933333,400.0,5.138889,0.3103437,1.4359780820086598,125777.56596297437,4.66992791940092,0.2225498727871406,1.4654053161984015,1.1127493639357031,7.327026580992008,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,8,0,18.222469409306843,2.7500000819563866,26.7,0.63666666,400.0,6.1666665,0.29699275,1.4359780820086598,169853.74505991134,5.550536530205066,0.22330312651238074,1.4703652022661378,1.1165156325619037,7.351826011330689,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,9,0,18.99810528755188,2.8333334177732468,28.615261,0.58,400.0,7.1944447,0.2840522,1.4359780820086598,205744.21971758883,6.042323634791391,0.22401745071370574,1.4750687523917854,1.1200872535685287,7.375343761958927,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,10,0,19.848105271657307,2.916666753590107,30.4,0.52,400.0,6.0,0.2732548,1.4359780820086598,231105.17516021163,6.127894654049735,0.22466413005719116,1.4793268871458125,1.1233206502859558,7.396634435729062,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,11,0,20.761963208516438,3.000000089406967,31.93259,0.46,400.0,4.8055553,0.26608804,1.4359780820086598,244233.0275189075,5.861976366980477,0.22522619420033133,1.483027863349874,1.1261309710016567,7.415139316749369,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,12,0,21.724821090698242,3.0833334252238274,33.10859,0.4,400.0,3.6111112,0.26342624,1.4359780820086598,244239.3746754311,5.374675445398963,0.2257054052995443,1.4861832841262301,1.1285270264977216,7.430916420631151,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,13,0,22.71848154067993,3.1666667610406876,33.84785,0.35333332,400.0,3.7777777,0.26473916,1.4359780820086598,231104.22570114158,4.938867857174924,0.2261241908277179,1.4889408257578962,1.1306209541385894,7.444704128789482,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,14,0,23.72264814376831,3.2500000968575478,34.1,0.30666667,400.0,3.9444444,0.26780048,1.4359780820086598,205753.74795043204,4.610694725460369,0.22652099008846618,1.4915535962748239,1.1326049504423308,7.457767981374119,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,15,0,24.71630859375,3.333333432674408,33.84785,0.26,400.0,4.111111,0.27133915,1.4359780820086598,169858.50790657828,4.357959629938795,0.2269403442634555,1.49431488222706,1.1347017213172774,7.4715744111352995,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,16,0,25.679166475931805,3.416666768491268,33.10859,0.25,400.0,4.2777777,0.2750388,1.4359780820086598,125779.68541306278,4.035021723203903,0.22742080939073994,1.4974785602959484,1.1371040469536997,7.487392801479742,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,17,0,26.593024412790935,3.5000001043081284,31.93259,0.24,400.0,4.4444447,0.28011754,1.4359780820086598,76489.26643900094,3.002033376172381,0.22798444483501237,1.501189882913619,1.1399222241750617,7.505949414568095,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,18,0,27.443024396896362,3.5833334401249886,30.4,0.23,400.0,4.611111,0.29104096,1.4359780820086598,25267.464320624073,1.0682692032687733,0.22863119411238964,1.5054484781554263,1.143155970561948,7.527242390777131,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,19,0,28.2186602751414,3.6666667759418488,28.615261,0.29,400.0,4.111111,0.30863735,1.4359780820086598,1.6390176970669087E-5,-0.30295601852297244,0.2293434855478571,1.510138643299735,1.1467174277392855,7.550693216498675,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,20,0,28.914493640263878,3.750000111758709,26.7,0.35,400.0,3.6111112,0.31971842,1.4359780820086598,0.0,0.0,0.23009191979682025,1.5150667949698313,1.1504595989841013,7.575333974849157,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,21,0,29.530524412790935,3.833333447575569,24.784739,0.41,400.0,3.1111112,0.3285445,1.4359780820086598,0.0,0.0,0.23085059013236411,1.520062347333104,1.1542529506618207,7.60031173666552,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,22,0,30.072191079457603,3.9166667833924294,23.0,0.41,400.0,3.1111112,0.3285445,1.4359780820086598,0.0,0.0,0.2315955627100916,1.5249677052295258,1.157977813550458,7.62483852614763,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,23,0,30.549999793370567,4.0000001192092896,21.46741,0.41,400.0,3.1111112,0.3285445,1.4359780820086598,0.0,0.0,0.23231315760191054,1.5296927915941188,1.1615657880095527,7.648463957970594,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,0,0,31.006021499633793,4.08333345502615,20.94452,0.62,400.0,8.694445,0.3285445,1.4359780820086598,0.0,0.0,0.23301826825843566,1.53433567407093,1.1650913412921784,7.671678370354649,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,1,0,31.432697455088302,4.16666679084301,20.240223,0.6433333,400.0,7.5,0.3285445,1.4359780820086598,0.0,0.0,0.23370448694985987,1.5388541602236923,1.1685224347492995,7.694270801118462,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,2,0,31.84936412175497,4.25000012665987,20.0,0.6666667,400.0,6.3055553,0.3285445,1.4359780820086598,0.0,0.0,0.23438343638567868,1.543324781124161,1.1719171819283933,7.716623905620805,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,3,0,32.27604007720948,4.33333346247673,20.240223,0.69,400.0,5.111111,0.3285445,1.4359780820086598,0.0,0.0,0.23506870279184733,1.5478369968447792,1.1753435139592365,7.739184984223896,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,4,0,32.7320617834727,4.4166667982935905,20.94452,0.6933333,400.0,4.611111,0.3285445,1.4359780820086598,0.0,0.0,0.23577155460108304,1.5524650056809777,1.1788577730054153,7.762325028404888,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,5,0,33.23476584752401,4.500000134110451,22.064898,0.69666666,400.0,4.111111,0.3285445,1.4359780820086598,22493.21503217896,1.141362397566577,0.23651224006980964,1.557342134613515,1.1825612003490482,7.786710673067575,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,6,0,33.798307498296104,4.583333469927311,23.525,0.7,400.0,3.6111112,0.32085398,1.4359780820086598,68056.80742836698,3.111586924954601,0.23728348437945196,1.5624204817600833,1.1864174218972598,7.812102408800417,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,7,0,34.43269610404968,4.666666805744171,25.225327,0.64666665,400.0,5.138889,0.30940405,1.4359780820086598,111882.23491591687,4.359416830795256,0.23806658477157563,1.5675768966497594,1.1903329238578781,7.837884483248797,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,8,0,35.14311273892721,4.750000141561031,27.05,0.5933333,400.0,6.6666665,0.29688904,1.4359780820086598,151039.32976831918,5.213935028585672,0.23883607209952926,1.5726436747476684,1.1941803604976462,7.863218373738342,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,9,0,35.929557482401535,4.8333334773778915,28.874674,0.54,400.0,8.194445,0.28510758,1.4359780820086598,182936.92288158234,5.692204082815937,0.2395621022385485,1.5774243039707496,1.1978105111927426,7.887121519853748,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,10,0,36.786849180857345,4.916666813194752,30.575,0.48333332,400.0,6.3333335,0.275463,1.4359780820086598,205469.12684923524,5.793158904625184,0.24021796947763965,1.5817429374835348,1.2010898473881981,7.908714687417674,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,11,0,37.70497846603394,5.000000149011612,32.035103,0.42666668,400.0,4.4722223,0.26913965,1.4359780820086598,217096.67978607438,5.559169356224286,0.24078863083913038,1.5855005230638115,1.203943154195652,7.9275026153190575,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,12,0,38.669790108998626,5.083333484828472,33.15548,0.37,400.0,2.6111112,0.26689097,1.4359780820086598,217089.6590588125,5.131291450478429,0.24127713018703326,1.5887171033853882,1.2063856509351663,7.943585516926941,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,13,0,39.66394742329916,5.166666820645332,33.859776,0.34,400.0,3.6388888,0.26804638,1.4359780820086598,205429.23463315092,4.808147387942763,0.24170621259786274,1.591542446029003,1.2085310629893138,7.957712230145015,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,14,0,40.66811402638754,5.2500001564621925,34.1,0.31,400.0,4.6666665,0.27032182,1.4359780820086598,182899.25060644114,4.550903614754198,0.24211373761184,1.594225841505654,1.2105686880592,7.9711292075282705,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,15,0,41.66227134068808,5.333333492279053,33.859776,0.28,400.0,5.6944447,0.27317402,1.4359780820086598,151015.2193703691,4.286190775889126,0.24254330505190433,1.5970543778802309,1.2127165252595216,7.9852718894011545,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,16,0,42.62708298365276,5.416666828095913,33.15548,0.28333333,400.0,5.3333335,0.2767977,1.4359780820086598,111854.30041500277,3.862323471639736,0.2430328237743726,1.6002776703912531,1.215164118871863,8.001388351956265,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,17,0,43.54521226882936,5.500000163912773,32.035103,0.28666666,400.0,4.9722223,0.28258944,1.4359780820086598,68047.97292095248,2.7540355658228104,0.24360459514941388,1.6040425649838328,1.2180229757470693,8.020212824919163,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,18,0,44.40250396728517,5.583333499729633,30.575,0.29,400.0,4.611111,0.293918,1.4359780820086598,22486.148783441673,0.9278607036861283,0.24426016747694282,1.608359256617408,1.2213008373847143,8.04179628308704,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,19,0,45.1889487107595,5.6666668355464935,28.874674,0.34666666,400.0,5.9722223,0.31038606,1.4359780820086598,1.6384374816429058E-5,-0.3074348958740252,0.24498445959935433,1.6131284416695948,1.2249222979967718,8.065642208347974,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,20,0,45.89936534563702,5.750000171363354,27.05,0.40333334,400.0,7.3333335,0.32038963,1.4359780820086598,0.0,0.0,0.24574995305302133,1.6181689216414328,1.2287497652651067,8.090844608207163,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,21,0,46.5337539513906,5.833333507180214,25.225327,0.46,400.0,8.694445,0.3285445,1.4359780820086598,0.0,0.0,0.24653140076707722,1.6233144542816773,1.2326570038353861,8.116572271408385,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,22,0,47.097295602162696,5.916666842997074,23.525,0.46,400.0,8.694445,0.3285445,1.4359780820086598,0.0,0.0,0.2473051273220495,1.628409146059033,1.2365256366102475,8.142045730295166,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,23,0,47.599999666214,6.000000178813934,22.064898,0.46,400.0,8.694445,0.3285445,1.4359780820086598,0.0,0.0,0.24805687115292083,1.633359090053078,1.2402843557646042,8.16679545026539,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,0,0,47.97535896301271,6.0833335146307945,19.008623,0.57,400.0,9.805555,0.3285445,1.4359780820086598,0.0,0.0,0.24872411872060304,1.6377526586525855,1.2436205936030151,8.188763293262928,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,1,0,48.33802254994712,6.166666850447655,18.703926,0.5733333,400.0,9.101851,0.3285445,1.4359780820086598,0.0,0.0,0.24938042548031703,1.6420741862396255,1.2469021274015852,8.210370931198128,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,2,0,48.696355899175025,6.250000186264515,18.6,0.57666665,400.0,8.398149,0.3285445,1.4359780820086598,0.0,0.0,0.25003281758507273,1.6463699373294018,1.2501640879253637,8.231849686647008,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,3,0,49.059019486109435,6.333333522081375,18.703926,0.58,400.0,7.6944447,0.3285445,1.4359780820086598,0.0,0.0,0.25068882431798856,1.650689489355371,1.2534441215899428,8.253447446776855,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,4,0,49.43437878290814,6.416666857898235,19.008623,0.63,400.0,6.3333335,0.3285445,1.4359780820086598,0.0,0.0,0.2513553896610164,1.6550785657679223,1.256776948305082,8.27539282883961,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,5,0,49.82993396123252,6.5000001937150955,19.493324,0.68,400.0,4.9722223,0.3285445,1.4359780820086598,10922.04148886064,0.5206671805613459,0.2520436649348631,1.6596105937249437,1.2602183246743153,8.298052968624718,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,6,0,50.25180896123252,6.583333529531956,20.125,0.73,400.0,3.6111112,0.32457212,1.4359780820086598,33034.61260728973,1.6859431040741402,0.2527570331826914,1.664307849264491,1.263785165913457,8.321539246322454,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,7,0,50.70433402061464,6.666666865348816,20.860601,0.7966667,400.0,3.9444444,0.32011205,1.4359780820086598,54286.31990668171,2.5641418898124364,0.25349478717685164,1.6691656755644997,1.2674739358842582,8.3458283778225,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,8,0,51.18975067138673,6.750000201165676,21.65,0.86333334,400.0,4.2777777,0.3180322,1.4359780820086598,73262.91287590565,3.230164518034346,0.2542545615161255,1.674168497367718,1.2712728075806277,8.37084248683859,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,9,0,51.708058913548804,6.833333536982536,22.439398,0.93,400.0,4.611111,0.31753048,1.4359780820086598,88729.06837363399,3.7530184028818887,0.2550323755695274,1.679290103750118,1.275161877847637,8.39645051875059,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,10,0,52.25701721509299,6.9166668727993965,23.175,0.93,400.0,5.8055553,0.31842455,1.4359780820086598,99634.64011834157,4.09921580672146,0.2558232594410289,1.6844977698578518,1.2791162972051444,8.422488849289259,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,11,0,52.832295338312804,7.000000208616257,23.806675,0.93,400.0,7.0,0.31625125,1.4359780820086598,105270.52032896104,4.3021801681900795,0.2566224399238243,1.68976006595995,1.2831121996191215,8.44880032979975,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,12,0,53.42776942253115,7.083333544433117,24.291378,0.93,400.0,8.194445,0.3148338,1.4359780820086598,105260.27224128685,4.351048823530287,0.2574261145300978,1.6950519541366433,1.2871305726504891,8.475259770683216,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,13,0,54.03593913714093,7.166666880249977,24.596073,0.8333333,400.0,7.5277777,0.3143854,1.4359780820086598,99627.15598004861,4.154717899071237,0.2582316880694837,1.7003563460575228,1.2911584403474186,8.501781730287615,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
