scenario,scenario2,day(d),hourOfDay,int1.cpt,int2.cpt,int3.cpt,int4.cpt,int5.cpt,int6.cpt,int7.cpt,int8.cpt,int9.cpt,int10.cpt,trunk.cpt,root.cpt,S1.cpb,S2.cpb,S3.cpb,S4.cpb,S5.cpb,S6.cpb,S7.cpb,S8.cpb,S9.cpb,S10.cpb,trunk.cpb,root.cpb,int1.j (mg/hour),int2.j (mg/hour),int3.j (mg/hour),int4.j (mg/hour),int5.j (mg/hour),int6.j (mg/hour),int7.j (mg/hour),int8.j (mg/hour),int9.j (mg/hour),int10.j (mg/hour),trunk.j (mg/hour),root.j (mg/hour),int1.CNS (mg),int2.CNS (mg),int3.CNS (mg),int4.CNS (mg),int5.CNS (mg),int6.CNS (mg),int7.CNS (mg),int8.CNS (mg),int9.CNS (mg),int10.CNS (mg),trunk.CNS (mg),root.CNS (mg),int1.CS (mg),int2.CS (mg),int3.CS (mg),int4.CS (mg),int5.CS (mg),int6.CS (mg),int7.CS (mg),int8.CS (mg),int9.CS (mg),int10.CS (mg),trunk.CS (mg),root.CS (mg),int1.biomass (mg),int2.biomass (mg),int3.biomass (mg),int4.biomass (mg),int5.biomass (mg),int6.biomass (mg),int7.biomass (mg),int8.biomass (mg),int9.biomass (mg),int10.biomass (mg),trunk.biomass (mg),root.biomass (mg),sourceLoading_b,SYNTHESIS_RATE,SYNTHESIS_RATE,KM_ROOTS,KM_BERRY,KM_RESERVES,KM_SECONDARY,HYDROLYSIS_RATE,S13.cpb,S14.cpb,S15.cpb,S16.cpb,S13.cpt,S14.cpt,S15.cpt,S16.cpt,C1.Cflux,C1.carbon_nonStructure,C1.carbon_structure,C2.Cflux,C2.carbon_nonStructure,C2.carbon_structure,C3.Cflux,C4.carbon_nonStructure,C5.carbon_structure,C6.Cflux,C7.carbon_nonStructure,C8.carbon_structure
0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9797.942845868693,3639.6020226162614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47444.01498473155,9184.611466286806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123284.92162497199,30537.02351973866,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,397.35622862037735,1928.940877745132,0.0,397.35674384106414,1930.469211544454,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9794.093535828219,3636.7120954823436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47452.5444411902,9185.289819045876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123295.00149481268,30531.75731774048,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,397.20085331108885,1929.8894215750652,0.0,397.20159938056486,1931.6074640979707,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9790.879556226359,3633.898779420251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47460.26676148839,9185.897267547778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123304.71133791503,30526.50470481219,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,397.07142507341223,1930.748298148233,0.0,397.07245908547657,1932.6381159473774,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9788.11947827302,3631.1494716834964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47467.32594132603,9186.448802159468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123313.97053272511,30521.271366356836,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,396.9605614250572,1931.5334969716628,0.0,396.9619326727511,1933.580354500392,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9785.46296815835,3628.4049710687937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47474.12351825856,9186.97904522071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123322.88935935913,30515.99877517241,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,396.854009830025,1932.2896650114135,0.0,396.8557535098912,1934.4877561142896,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9782.416267084704,3625.560402093524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47481.15178330704,9187.529932970047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123331.46465659188,30510.537060299703,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,396.7316892078193,1933.071562218022,0.0,396.7338226946117,1935.4260327272664,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9778.582994985209,3622.540082654053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47488.79879773179,9188.135768452355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123339.67850778578,30504.787689903485,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,396.5774674719246,1933.9223711517907,0.0,396.579990184498,1936.4470034097546,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9773.163187431917,3619.11610011577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47497.105210427115,9188.809040312139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123345.89553638131,30498.23769627167,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,396.35883951243477,1934.8466342742374,0.0,396.361731147957,1937.5561191153731,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9764.565032052622,3614.766790108824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47505.57545980376,9189.531626416323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123345.62005870532,30489.601739515798,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,396.01117294338064,1935.7892266284887,0.0,396.0143891187431,1938.6872298983374,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9753.668807673082,3609.8155111801566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47513.69805723033,9190.269147617024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123339.64635699292,30479.567937524218,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,395.57014131602364,1936.6932280742756,0.0,395.573629426402,1939.7720315928698,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9742.59350042306,3604.992963278735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47521.238187014984,9190.988211435066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123332.03246513342,30469.796719189817,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,395.1217039270373,1937.5324901043978,0.0,395.12541893739717,1940.7791459914986,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9733.254982995615,3600.9250615332962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47528.43319923221,9191.674016203366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123327.41588872933,30461.74326819056,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,394.7436244120868,1938.3334147176101,0.0,394.74754186962264,1941.7402554915493,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9725.626215982065,3597.570165876368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47535.172169572834,9192.308030212744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123325.4994882909,30455.264303462034,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,394.434828024921,1939.083642419329,0.0,394.4389304244937,1942.6405287000741,0.0,0.0,0.0,0.0,0.0,0.0
