day(d),hourOfDay),scenario,age(dd),age(days),cca (ppm),wind (m/s),soilNContent (g/m3),leafArea,incomingRadiation(umol/m2/s),Ta (degree),rh,soilWaterContent(kg/kg),leafNumber,totalBerryNum,Absorbed PAR(umol/plant/s),Co2 assimilation(umolco2/plant/s),carbonAssimilation(mg/plant/hour),waterFlux(mg/plant/s),WUE(mgC/mgH2o),waterFluxPotential(mg/s),phloemCconcentration(mgc/mgH2o),fraction_berryUnloading,fraction_fineRootUnloading,fraction_stemUnloading,fraction_leafLoading,fraction_stemLoading,leafLoading(mgC),woodLoading(mgC),internodeLoading(mgC),woodLeakage(mgC),internodeLeakage(mgC),fineRootUnloading(mgC),totalBerryUnloading(mgC),singleBerryActiveSucroseuptake(mgSucrose),singlePassiveUptake(mgSucrose),singleMassFlow(mgSucrose),sumBerryUnloadingSucrose(mgSucrose),maintenanceLeaf(mgC),maintenanceWood(mgC),maintenanceInternode(mgC),maintenanceRoot(mgC),sumMaintenanceBerry(mgC),sumGrowthCostBerry(mgC),growthCostRoot(mgC),NuptakeCostRoot(mgC),soilAvailableWater(kg),soilWaterPotential[MPa],rootConductance[mg/MPa/s],xylemWaterPotential[MPa],singleBerryFreshWeight[g],singleBerryDryWeight[g],sugarConcentration[g/gh20],waterUptake[g],respirationWater[g],transpirationLost[g],waterBalance[g],osmoticWaterPotential_fruit[MPa],turgorPressure_fruit[MPa],waterPotential_fruit[MPa],osmoticWaterPotential_phloem[MPa],turgorPressure_phloem[MPa],waterPotential_phloem[MPa],rootNitrogenUptake(mg),plantNitrogenCommonPool(mg),plantNitrogenContent(mg/mg),meanLeafNcontent(mg/mg),leafNDegradation(mg),leafNSynthesis(mg),wholePlantNitrogenAmount(mg),plantBiomass(g/plant),berryBiomass(g/plant),rootBiomass(g/plant),leafBiomass(gr/plant),internodeBiomass(g/plant),woodBiomass(g/plant),woodStructuralC(gr/plant),woodNonstructuralC(gr/plant),woodNonstructuralCcontent(mg/mg),berryLphloem(g/cm2/bar/h),Vmax_berry),inputWaterPotential,scenario2,rt.carbon_structure,rt.carbon_nonStructure,rt.fc_nstrTostr,sourceLoading_b,SYNTHESIS_RATE,SYNTHESIS_RATE,KM_ROOTS,KM_BERRY,KM_RESERVES,KM_SECONDARY,HYDROLYSIS_RATE,RootLoading,RootLeakage,fraction_fineRootLoading,stemLoading,stemUnloading,structuralRootLoading,fraction_structuralRootLoading,structuralRootUnloading,fraction_structuralRootUnloading
6,2,0,75.11410752932231,10.250000305473804,400.0,2.7777777,15.0,1.4359780820086598,0.0,17.5,0.83,0.3285445,10,1560,0.0,0.0,0.0,2.132427547750475,0.0,2.15396719920065,0.08811737,0.7324251,0.0035953645,0.13562652,0.9071692,0.035035446,334.3991,5.923991,4.5854254,0.0,0.0,1.3253171,269.9853,0.0,0.0,0.0,64.12151139903024,27.0251262485981,0.9421365857124329,1.1723815184086561,0.3818446099758148,4.495881227776408,842.35331412217,0.17613452117400968,0.0,1.7328687,-0.01,9.560438,-0.23305152,187.69695191719188,28.505378211723073,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,973721.9936191253,4.446838789815291E7,29932.556456558486,99138.75573811618,108042.01184109383,123898.23429643764,48315.7659272331,9210.95680092536,0.1906408110097582,0.0,0.0023,-0.01,0,9258.855167626984,3311.5086079855205,0.35765853855928176,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.1301003,0.0,0.005778608,12.914704,49.994415,19.174368,0.052016873,20.249714,0.0549341
6,3,0,75.43200262387595,10.333333641290665,400.0,3.1111112,15.0,1.4359780820086598,0.0,17.629482,0.81,0.3285445,10,1560,0.0,0.0,0.0,2.132427547750475,0.0,2.15396719920065,0.08731728,0.73368067,0.0035937016,0.13471349,0.9040773,0.036205836,335.31613,6.159605,4.7679152,0.0,0.0,1.3328794,272.11716,0.0,0.0,0.0,64.62782720788242,27.186943888664246,0.9479820728302002,1.1800806503742933,0.3841315507888794,4.548388430848718,849.0046981939673,0.1771412451652218,0.0,1.7328687,-0.01,9.564482,-0.23295723,188.11391597832053,28.56870219296925,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,973649.0751127488,4.456717330420489E7,29928.83921289248,98375.4864440424,108099.84234607806,123902.64712245642,48322.43115834683,9206.3404724475,0.19051898366370315,0.0,0.0023,-0.01,0,9259.445638272577,3309.3570576776506,0.35740336808057954,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.2144914,0.0,0.005970698,13.428499,49.964314,19.93406,0.053746086,20.253231,0.05460664
6,4,0,75.76571528116862,10.416666977107525,400.0,3.1111112,15.0,1.4359780820086598,0.0,18.009104,0.85333335,0.3285445,10,1560,0.0,0.0,0.0,2.132427547750475,0.0,2.15396719920065,0.086090274,0.7355379,0.0035887233,0.1332939,0.8990794,0.038096037,340.4584,6.617084,5.1221547,0.0,0.0,1.3589579,278.52942,0.0,0.0,0.0,66.15074244386096,27.7937331199646,0.9655628800392151,1.202399330213666,0.39117035269737244,4.652069471776485,869.0109748422291,0.18072605925450125,0.0,1.7328687,-0.01,9.565862,-0.23292507,188.54070532158158,28.63351833154861,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,973574.6494722842,4.466828647558607E7,29924.76226846509,97600.51137837477,108157.53469482789,123906.25443361564,48329.15819248763,9201.288335370646,0.190387928933571,0.0,0.0023,-0.01,0,9260.048058299668,3307.042499410057,0.3571301659116116,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.3786101,0.0,0.0062814113,14.425997,50.474995,21.41143,0.056543104,20.477974,0.054078043
6,5,0,76.12459007898967,10.500000312924385,400.0,3.1111112,15.0,1.4359780820086598,231.62881,18.612995,0.89666665,0.3285445,10,1560,90.11331674499185,3.6778958471275085,0.04413475226181823,3.46053390050035,0.012753740761053345,3.516555644764203,0.090744,0.78637964,0.0038580878,0.14950314,0.9096244,0.03411891,337.13892,5.800403,4.4900856,0.0,0.0,1.4299439,291.46014,0.0,0.0,0.0,69.22179192446112,0.0,0.9943048357963562,1.2386429682374,0.4027230739593506,4.895635452121496,909.3548259364163,0.19112437337373303,0.0,1.7328687,-0.01,13.513131,-0.26609403,188.98730901476628,28.70134365878461,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,973924.6461836842,4.477409398104864E7,29921.485391013346,97194.76679185439,108223.6644198949,123913.45235267219,48336.56079558564,9197.22777097188,0.19027476551066128,0.0,0.0023,-0.01,0,9260.685139356938,3305.0292732287885,0.356888202491926,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.0847275,0.0,0.005624741,12.645672,55.411156,18.766033,0.05063207,22.29359,0.06014965
6,6,0,76.51625672976176,10.583333648741245,400.0,3.1111112,15.0,1.4359780820086598,699.9691,19.4,0.94,0.327638,10,1560,272.28085282448046,9.98231111306399,0.11978773904637992,7.2124621369837625,0.01660843922245877,7.319221236191061,0.09464301,0.7803602,0.003848595,0.1540873,0.92460364,0.028466992,362.72433,5.122403,3.9653547,0.0,0.0,1.5098131,306.13718,0.0,0.0,0.0,72.70758665561759,0.0,1.0331394672393799,1.2875337526202202,0.4183577597141266,5.187365300953388,955.1471143599806,0.20231840736492013,0.0,1.7280874,-0.01,24.648493,-0.30262783,189.45640250454287,28.77258449251236,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,974893.9501426463,4.4885229676385276E7,29918.89804076886,97350.7140537247,108298.0725906383,123923.99300940464,48344.64311767246,9194.039541530237,0.19017700718467692,0.0,0.0023,-0.01,0,9261.359533856488,3303.2683048565627,0.3566720731206794,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,1.8407385,0.0,0.0046921405,11.167673,60.448822,16.569756,0.04223719,24.164413,0.061596394
6,7,0,76.9461104075114,10.666666984558105,400.0,3.6111112,15.0,1.4359780820086598,1149.4487,20.316488,0.91333336,0.32507715,10,1560,447.0954635907646,13.851583169891539,0.16621900593367725,15.756550373934271,0.010549200300127232,15.949706334072891,0.096236154,0.7777214,0.0038513257,0.15610227,0.92930835,0.026693918,382.73547,5.0426216,3.903715,0.0,0.0,1.5861667,320.3042,0.0,0.0,0.0,76.07225322389344,0.0,1.0803340673446655,1.3469315972179174,0.4373686909675598,5.49580380320549,999.3481628515807,0.21227183331732824,0.0,1.7145805,-0.01,49.940823,-0.3255375,189.94720340014646,28.847122011704496,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,976243.0619941361,4.5001508200802065E7,29916.47680212307,97841.58726268726,108377.91728653506,123936.16480632612,48353.225838418126,9191.108261990175,0.19008262846214402,0.0,0.0023,-0.01,0,9262.067106426794,3301.543918015504,0.3564586479539344,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,1.8117316,0.0,0.00439901,10.993885,64.29065,16.30868,0.039598607,25.624454,0.062218
6,8,0,77.41694370905559,10.750000320374966,400.0,4.111111,15.0,1.4359780820086598,1550.5627,21.3,0.88666666,0.31924543,10,1560,603.2096328628056,16.549996030911824,0.19859996180393347,25.011121852856437,0.007940465964394636,25.283787241710037,0.0971432,0.7758672,0.0038656269,0.15748955,0.9306129,0.026204975,399.43814,5.1589704,3.9939187,0.0,0.0,1.6592054,333.01794,0.0,0.0,0.0,79.09177027603995,0.0,1.1334011554718018,1.413742396980524,0.45874324440956116,5.831819465383887,1039.0150412583566,0.2210097331313979,0.0,1.6838218,-0.01,77.25638,-0.33379433,190.45748389942443,28.924617881921943,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,977856.7543182814,4.512240175259915E7,29914.045258992905,98559.78389870943,108462.0206072906,123949.37670069325,48362.22202202432,9188.246443318949,0.18998809523546273,0.0,0.0023,-0.01,0,9262.803805319696,3299.7860774193646,0.3562405235792939,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,1.8531572,0.0,0.0043174946,11.247711,67.59771,16.68162,0.038864918,26.899162,0.06266983
6,9,0,77.92875671386719,10.833333656191826,400.0,4.611111,15.0,1.4359780820086598,1876.9807,22.283512,0.86,0.31292877,10,1560,730.1626894775086,18.586990439401596,0.22304389586683518,34.075861645161396,0.006545510079523002,34.42137666719395,0.097820036,0.7741207,0.0038907276,0.15875582,0.9305162,0.0262452,412.50055,5.3363256,4.131373,0.0,0.0,1.7247709,343.16995,0.0,0.0,0.0,81.50286960817886,0.0,1.1890835762023926,1.4839108660817146,0.48115962743759155,6.185889132320881,1070.689240271945,0.22796642779271556,0.0,1.6505053,-0.01,103.953285,-0.33787128,190.98331760502492,29.004475804501457,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,979669.9141108694,4.524698010590604E7,29911.538154221926,99448.55077300113,108549.46527306209,123963.33314642504,48371.54731559164,9185.401214527712,0.18989264814290888,0.0,0.0023,-0.01,0,9263.563693190245,3297.9733152632357,0.35601561391407227,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,1.916441,0.0,0.0043230955,11.634573,70.37692,17.251328,0.03891544,27.982761,0.06312334
6,10,0,78.47875674565633,10.916666992008686,400.0,4.9722223,15.0,1.4359780820086598,2107.276,23.2,0.75,0.30674168,10,1560,819.7110465772735,19.62545612964423,0.23550548474164043,48.048653046241746,0.0049013961851332504,48.45833413789813,0.09821041,0.7726142,0.003924398,0.15980779,0.9289567,0.02683851,420.93994,5.5778556,4.3185396,0.0,0.0,1.7782706,350.09625,0.0,0.0,0.0,83.14786607171864,0.0,1.243432879447937,1.55251020565629,0.5030186772346497,6.535867899656296,1092.299277099663,0.23266916546612293,0.0,1.6178722,-0.01,145.0301,-0.34140208,191.51976091437768,29.085944998678862,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,981584.3396061802,4.537407204278625E7,29908.882315438474,100420.22275176372,108639.0460959342,123977.64397452452,48381.09186292066,9182.50127391778,0.18979524686906174,0.0,0.0023,-0.01,0,9264.33925684627,3296.082415545428,0.35578170489704924,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.0027018,0.0,0.004419688,12.1613865,72.41403,18.027876,0.03978505,28.792757,0.06354165
6,11,0,79.06154863039652,11.000000327825546,400.0,5.3333335,15.0,1.4359780820086598,2226.331,23.987005,0.64,0.2972046,10,1560,865.9840958288072,20.03001635087555,0.24036020762700336,58.61915316303242,0.004100369839163492,59.058119916336366,0.09847716,0.77122736,0.0039616693,0.16075133,0.9269241,0.027611125,425.46515,5.812725,4.5005794,0.0,0.0,1.8184365,353.99924,0.0,0.0,0.0,84.07482618980639,0.0,1.2920770645141602,1.6140712145715952,0.5225518345832825,6.860394682735205,1104.4765934244633,0.23531474391881277,0.0,1.5675702,-0.01,176.05449,-0.34308332,192.06218077015603,29.168321845934923,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,983537.7551637543,4.5502579918401904E7,29906.06557665907,101421.37581093912,108729.83122306252,123992.08454897947,48390.76344024967,9179.534545349703,0.18969600586450971,0.0,0.0023,-0.01,0,9265.123639096611,3294.1151262764574,0.35553925177814977,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.0864928,0.0,0.004545661,12.673714,73.78609,18.782202,0.04091916,29.351126,0.06394474
6,12,0,79.66950265566507,11.083333663642406,400.0,5.6944447,15.0,1.4359780820086598,2226.331,24.590897,0.53,0.2899898,10,1560,865.8459657788027,19.75646779321095,0.23707762477911368,65.18964245607569,0.0036367376142437792,65.64320500639911,0.098575,0.770181,0.0039961236,0.16144209,0.92458653,0.02849961,426.912,6.03527,4.673106,0.0,0.0,1.84514,355.61755,0.0,0.0,0.0,84.45917384463718,0.0,1.3306794166564941,1.663157045841217,0.5380077362060547,7.133636847138405,1109.5257027445332,0.23637412410843872,0.0,1.5295165,-0.01,195.31927,-0.34389624,192.6070764995816,29.251074702039272,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,985463.6259531326,4.563167436779303E7,29903.082604424948,102392.3368327471,108821.01568270283,124006.43863160952,48400.48533825902,9176.477337407694,0.1895947380129675,0.0,0.0023,-0.01,0,9265.911552611013,3292.074494967306,0.3552887890495396,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.1657825,0.0,0.004690553,13.159207,74.54305,19.496017,0.042223588,29.672405,0.0642632
6,13,0,80.29327424367268,11.166666999459267,400.0,7.398148,15.0,1.4359780820086598,2107.276,24.970518,0.51666665,0.28550515,10,1560,819.6180172231168,19.504135051422203,0.23404963173382679,64.99626129482378,0.0036009706877165593,65.44488063288402,0.09871067,0.76935273,0.0040203426,0.16199683,0.92335135,0.028971734,427.35242,6.149661,4.7619166,0.0,0.0,1.8607235,356.0773,0.0,0.0,0.0,84.5683661877633,0.0,1.3555163145065308,1.6950859129428864,0.5478855967521667,7.337511330842972,1110.9601438564507,0.23668229183832923,0.0,1.5058627,-0.01,194.74385,-0.343889,193.15267365863104,29.333934083670616,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,987364.2594104457,4.576093499699838E7,29900.015749430633,103337.4830014263,108912.423818285,124020.7846022231,48410.22932880683,9173.394270467386,0.18949289019394702,0.0,0.0023,-0.01,0,9266.700493353657,3289.9976093415858,0.3550344172341888,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.2062,0.0,0.0047667865,13.408916,74.976524,19.859917,0.042909972,29.85725,0.06451059
6,14,0,80.92244092623392,11.250000335276127,400.0,9.101851,15.0,1.4359780820086598,1876.9807,25.1,0.50333333,0.28563714,10,1560,729.9395704767696,18.630308873533302,0.22356371710110576,62.185805695722316,0.0035950923944768386,62.62369893662982,0.09861251,0.7692611,0.004029253,0.16204356,0.9222304,0.029401245,426.93976,6.242243,4.833853,0.0,0.0,1.8653109,356.12335,0.0,0.0,0.0,84.57930078609377,0.0,1.3640649318695068,1.7066715285182,0.5511727929115295,7.4501133151352406,1111.1037898021136,0.23662179983479342,0.0,1.5065589,-0.01,186.4943,-0.3435767,193.69833956384085,29.4168039057235,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,989178.8262586673,4.589021191326056E7,29896.874712835048,104197.64291535044,109003.66034273001,124034.96969778893,48419.9639489694,9170.245878624544,0.1893897708864306,0.0,0.0023,-0.01,0,9267.489232465803,3287.889772320235,0.3547767566648065,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.238753,0.0,0.0048359195,13.611089,75.016785,20.153028,0.043532457,29.880981,0.064545825
6,15,0,81.54621251424153,11.333333671092987,400.0,10.805555,15.0,1.4359780820086598,1550.5627,24.970518,0.49,0.2875554,10,1560,603.0571113870936,16.94725620370887,0.20336708410392426,56.601170888940075,0.003592983694682938,57.02135829979505,0.09817208,0.77011395,0.0040208935,0.161433,0.9208127,0.029943073,425.7127,6.3486214,4.916489,0.0,0.0,1.8589506,356.04123,0.0,0.0,0.0,84.55979402753617,0.0,1.35542631149292,1.6967538185417652,0.5475140810012817,7.4615030363202095,1110.8475328555717,0.23633632602254104,0.0,1.5166765,-0.01,170.10403,-0.34286323,194.24387926371963,29.499654561078923,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,990828.0636314884,4.601945892947611E7,29893.639141360258,104895.09656591855,109094.23653838373,124048.7463047056,48429.656048073026,9166.950344013796,0.1892838209487664,0.0,0.0023,-0.01,0,9268.27701998577,3285.74318637892,0.35451499553732213,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.2762275,0.0,0.0049234596,13.843365,74.634155,20.490446,0.04432065,29.733137,0.06431251
6,16,0,82.15416653951009,11.416667006909847,400.0,9.101851,15.0,1.4359780820086598,1149.4487,24.590897,0.48,0.29136717,10,1560,447.04268304190026,14.232173399746307,0.17078608890885924,47.95944027388268,0.0035610525880525007,48.350450090718695,0.0972425,0.77207994,0.003997596,0.16003111,0.91832393,0.03089017,422.74347,6.521225,5.050419,0.0,0.0,1.8402636,355.4213,0.0,0.0,0.0,84.41255995176414,0.0,1.3304928541183472,1.6664123721420765,0.5372774004936218,7.371231559664011,1108.9133440167204,0.23548703500216123,0.0,1.5367812,-0.01,144.72787,-0.34147733,194.78846999017915,29.582361096639364,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,992210.783673216,4.614848111882217E7,29890.2410914224,105332.3274079329,109183.33052919549,124061.70041990615,48439.248190187034,9163.372878360376,0.1891724834865773,0.0,0.0023,-0.01,0,9269.061976542089,3283.5311975572945,0.3542463310599469,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.3374264,0.0,0.005077582,14.220057,73.669136,21.041431,0.045708217,29.3576,0.06377337
6,17,0,82.73695842425028,11.500000342726707,400.0,7.398148,15.0,1.4359780820086598,699.9691,23.987005,0.47,0.29726553,10,1560,272.17872827964544,9.981463252840847,0.1197775647232189,35.683394847467405,0.003356675149189736,36.01711919715229,0.09543024,0.7756287,0.00396551,0.15746573,0.912655,0.03304039,415.5866,6.8995104,5.3436565,0.0,0.0,1.8057349,353.1903,0.0,0.0,0.0,83.88270474495266,0.0,1.291780948638916,1.6187645122408867,0.5214860439300537,7.1836720034480095,1101.9527269051705,0.23317838134044083,0.0,1.5678914,-0.01,108.63545,-0.33854404,195.32964398076015,29.664548735395826,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,993176.2397414554,4.6276693829192474E7,29886.486383920103,105367.86528903787,109269.2419414221,124072.97805642217,48448.6188872975,9159.238458203898,0.18905055847949695,0.0,0.0023,-0.01,0,9269.83923758275,3281.177123682642,0.35396267827167394,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.4723165,0.0,0.005429366,15.045273,71.7036,22.255787,0.048875142,28.607677,0.0628243
6,18,0,83.28695845603941,11.583333678543568,400.0,5.6944447,15.0,1.4359780820086598,231.62881,23.2,0.46,0.30564448,10,1560,90.07492024728724,3.419381978933509,0.04103258569614525,18.11336086493298,0.0022653214940129263,18.295127109677605,0.09157257,0.78246737,0.0039333757,0.1524272,0.897945,0.038611732,398.94983,7.8667784,6.0930967,0.0,0.0,1.747567,347.64392,0.0,0.0,0.0,82.56543673023087,0.0,1.242991328239441,1.55841413885355,0.5016385912895203,6.896124221384525,1084.648002584452,0.22770109133207486,0.0,1.6120852,-0.01,56.84248,-0.3286969,195.86232108677234,29.745445959439735,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,993497.3772757256,4.640289349270681E7,29881.838606552294,104796.00509430285,109348.0902910135,124080.54165869791,48457.49734805315,9153.871825146303,0.1889051710491209,0.0,0.0023,-0.01,0,9270.598240999458,3278.466257171774,0.3536412831129574,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.81817,0.0,0.0063430574,17.154888,67.72217,25.369247,0.057100385,27.127506,0.061057847
6,19,0,83.79877146085101,11.666667014360428,400.0,3.7962964,15.0,1.4359780820086598,0.0,22.283512,0.51,0.31763682,10,1560,8.253480520919392E-8,-0.8045709817594452,-0.009654852239694199,6.944276830056028,-0.0013903322802320227,6.954392466426416,0.08865844,0.7880131,0.0039025834,0.14835043,0.889038,0.041988287,383.03992,8.295691,6.425586,0.0,0.0,1.6814198,339.5138,0.0,0.0,0.0,80.63452894475587,0.0,1.1884396076202393,1.4907393511384726,0.47947803139686584,6.594547592103481,1059.281997684203,0.2209146202215648,0.0,1.6753373,-0.01,23.789368,-0.3019213,196.38254214376173,29.8244514937956,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,993404.1486870989,4.652614212044796E7,29876.74884076913,103845.00661224153,109421.07302938307,124085.6435272006,48465.90538474999,9147.832617807017,0.18874779177622508,0.0,0.0023,-0.01,0,9271.334622860177,3275.592396425152,0.35330322220800636,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.9711077,0.0,0.0068959594,18.090553,63.916473,26.746078,0.062077813,25.687714,0.059621304
6,20,0,84.2696047623952,11.750000350177288,400.0,1.8981482,15.0,1.4359780820086598,0.0,21.3,0.56,0.32526022,10,1560,0.0,0.0,0.0,2.132427547750475,0.0,2.15396719920065,0.086561576,0.7307321,0.0035774608,0.13399628,0.89347005,0.040317006,401.93008,8.316716,6.4421306,0.0,0.0,1.6093314,328.722,0.0,0.0,0.0,78.0714749279295,34.90346898138523,1.132534384727478,1.4212658908218145,0.45678791403770447,6.298718489706516,1025.611596000869,0.21280354988452163,0.0,1.715546,-0.01,9.50514,-0.23434915,196.88622818638927,29.900945869428284,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,993311.4963994779,4.6645473340767026E7,29871.55724485762,102930.1046598291,109489.11768999099,124089.2599977292,48473.8588391946,9141.558313178644,0.18858738569802155,0.0,0.0023,-0.01,0,9272.043967827294,3272.7028083746077,0.3529645480252717,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.977992,0.0,0.006619924,18.136723,60.27862,26.808126,0.059593093,24.293318,0.054002795
6,21,0,84.69945844014484,11.833333685994148,400.0,0.1,15.0,1.4359780820086598,0.0,20.316488,0.61,0.3285445,10,1560,0.0,0.0,0.0,2.132427547750475,0.0,2.15396719920065,0.08673964,0.73250544,0.003569382,0.1341299,0.8978415,0.038667545,388.33328,7.6689816,5.9406104,0.0,0.0,1.5438249,316.8224,0.0,0.0,0.0,75.24531891647534,32.71622909605503,1.0792559385299683,1.3549940381199121,0.4351755976676941,6.054932037368417,988.4848684716312,0.20516795198274324,0.0,1.7328687,-0.01,9.514903,-0.23411895,197.37168130780285,29.97467122665231,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,993224.5508166308,4.676048489257375E7,29866.845017483563,102046.15304792587,109555.33090246422,124093.380406373,48481.53887115937,9135.791412639246,0.18843856084927066,0.0,0.0023,-0.01,0,9272.727860797582,3270.039986128056,0.3526513486881074,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.7455163,0.0,0.0063477396,16.724438,58.013706,24.715424,0.057143014,23.378624,0.054052267
6,22,0,85.09112509091693,11.916667021811008,400.0,0.1,15.0,1.4359780820086598,0.0,19.4,0.61,0.3285445,10,1560,0.0,0.0,0.0,2.132427547750475,0.0,2.15396719920065,0.08704865,0.7333869,0.0035684267,0.13445257,0.9016723,0.037222173,373.50806,7.0702157,5.476977,0.0,0.0,1.4781823,303.7976,0.0,0.0,0.0,72.15193940991944,30.774607628583908,1.0318745374679565,1.2960504088550806,0.415960431098938,5.839881766587496,947.8476716505909,0.19686319147925146,0.0,1.7328687,-0.01,9.525381,-0.23387243,197.83717669777812,30.045365619989674,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38178.9382459074,Infinity,1.7594555106468988,0.0,0.0,51110.937858175996,993142.6144786307,4.6870768140941866E7,29862.566746904682,101195.94836422802,109619.49369612405,124097.90554722026,48488.927957424756,9130.503377484903,0.18830078869761474,0.0,0.0023,-0.01,0,9273.384071247297,3267.587089264834,0.35236188474024177,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,2.5306933,0.0,0.006109255,15.418884,55.695526,22.781622,0.05499629,22.451138,0.05419848
