day(d),hourOfDay),scenario,age(dd),age(days),cca (ppm),wind (m/s),soilNContent (g/m3),leafArea,incomingRadiation(umol/m2/s),Ta (degree),rh,soilWaterContent(kg/kg),leafNumber,totalBerryNum,Absorbed PAR(umol/plant/s),Co2 assimilation(umolco2/plant/s),carbonAssimilation(mg/plant/hour),waterFlux(mg/plant/s),WUE(mgC/mgH2o),waterFluxPotential(mg/s),phloemCconcentration(mgc/mgH2o),fraction_berryUnloading,fraction_fineRootUnloading,fraction_stemUnloading,fraction_leafLoading,fraction_stemLoading,leafLoading(mgC),woodLoading(mgC),internodeLoading(mgC),woodLeakage(mgC),internodeLeakage(mgC),fineRootUnloading(mgC),totalBerryUnloading(mgC),singleBerryActiveSucroseuptake(mgSucrose),singlePassiveUptake(mgSucrose),singleMassFlow(mgSucrose),sumBerryUnloadingSucrose(mgSucrose),maintenanceLeaf(mgC),maintenanceWood(mgC),maintenanceInternode(mgC),maintenanceRoot(mgC),sumMaintenanceBerry(mgC),sumGrowthCostBerry(mgC),growthCostRoot(mgC),NuptakeCostRoot(mgC),soilAvailableWater(kg),soilWaterPotential[MPa],rootConductance[mg/MPa/s],xylemWaterPotential[MPa],singleBerryFreshWeight[g],singleBerryDryWeight[g],sugarConcentration[g/gh20],waterUptake[g],respirationWater[g],transpirationLost[g],waterBalance[g],osmoticWaterPotential_fruit[MPa],turgorPressure_fruit[MPa],waterPotential_fruit[MPa],osmoticWaterPotential_phloem[MPa],turgorPressure_phloem[MPa],waterPotential_phloem[MPa],rootNitrogenUptake(mg),plantNitrogenCommonPool(mg),plantNitrogenContent(mg/mg),meanLeafNcontent(mg/mg),leafNDegradation(mg),leafNSynthesis(mg),wholePlantNitrogenAmount(mg),plantBiomass(g/plant),berryBiomass(g/plant),rootBiomass(g/plant),leafBiomass(gr/plant),internodeBiomass(g/plant),woodBiomass(g/plant),woodStructuralC(gr/plant),woodNonstructuralC(gr/plant),woodNonstructuralCcontent(mg/mg),berryLphloem(g/cm2/bar/h),Vmax_berry),inputWaterPotential,scenario2,rt.carbon_structure,rt.carbon_nonStructure,rt.fc_nstrTostr,sourceLoading_b,SYNTHESIS_RATE,SYNTHESIS_RATE,KM_ROOTS,KM_BERRY,KM_RESERVES,KM_SECONDARY,HYDROLYSIS_RATE,RootLoading,RootLeakage,fraction_fineRootLoading,stemLoading,stemUnloading,structuralRootLoading,fraction_structuralRootLoading,structuralRootUnloading,fraction_structuralRootUnloading
1,10,2,4.389736255009969,0.9166666939854622,400.0,1.037037,15.0,0.0,3255.6492,28.225,0.5833333,0.32999998,1,1560,0.0,0.0,0.0,0.0,NaN,0.0,0.021111624,0.8727981,0.0063650534,0.0669082,0.0,0.36917028,0.0,25.317387,19.545189,0.0,0.0,0.95052516,130.3393,0.0,0.0,0.0,30.955584837905267,0.0,1.6047011613845825,1.899898424744606,0.6747011542320251,0.11723098810762167,406.65821671810835,0.05406768051162368,0.0,1.7405454,-0.01,0.0,0.0,134.77587143840492,20.46829823246804,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38017.722845914024,Infinity,NaN,NaN,NaN,49158.440307213175,781908.1903377523,3.19305437260307E7,30462.625761449963,0.0,99766.3552008843,122960.95873510007,47379.46378062542,9712.07606019713,0.2049849298667797,0.0,0.0023,-0.01,0,9179.258187072575,3613.711499212553,0.3936823025962873,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,9.420491,0.0,0.06308297,55.130016,9.991735,84.78442,0.5677467,8.053439,0.05392868
1,11,2,5.224618911743164,1.0000000298023224,400.0,2.074074,15.0,0.0,3440.637,30.037184,0.5366667,0.32999998,1,1560,0.0,0.0,0.0,0.0,NaN,0.0,0.025339559,0.8654867,0.006391919,0.073207594,0.0,0.3691775,0.0,28.410543,21.933157,0.0,0.0,1.0711372,145.03546,0.0,0.0,0.0,34.44592417428211,0.0,1.753424882888794,2.076067626476288,0.736912190914154,0.15525628899922594,452.5102068421664,0.06502339460064034,0.0,1.7405454,-0.01,0.0,0.0,134.99814523367166,20.502054766795936,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38017.722845914024,Infinity,NaN,NaN,NaN,49158.440307213175,781880.9487959477,3.198320391708099E7,30437.98614407425,0.0,99727.4557149608,122903.03733622111,47380.49003726659,9684.15653689839,0.2043912278931988,0.0,0.0023,-0.01,0,9179.474931657589,3603.1471936314006,0.3925221453794809,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,10.571118,0.0,0.06308225,61.86557,12.267892,95.14006,0.5677402,9.202281,0.054913823
1,12,2,6.117440700531006,1.0833333656191826,400.0,3.1111112,15.0,0.0,3440.637,31.427723,0.49,0.32999998,1,1560,0.0,0.0,0.0,0.0,NaN,0.0,0.030937184,0.85264945,0.0065174997,0.08337485,0.0,0.36918885,0.0,30.79665,23.77523,0.0,0.0,1.1838738,154.87984,0.0,0.0,0.0,36.783964804200004,0.0,1.8760229349136353,2.221344169229269,0.7880452871322632,0.20013022818602622,483.2246461963424,0.0761577101334698,0.0,1.7405454,-0.01,0.0,0.0,135.23550540902835,20.538102456978613,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38017.722845914024,Infinity,NaN,NaN,NaN,49158.440307213175,781851.4014203629,3.2039438311094977E7,30411.33779629797,0.0,99687.76322968438,122841.24636758144,47381.81374171096,9654.14290042855,0.20375207570262036,0.0,0.0023,-0.01,0,9179.728790619572,3591.702194812951,0.39126452172347176,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,11.458392,0.0,0.06308112,67.06143,15.144657,103.12552,0.56773007,10.437015,0.05745819
1,13,2,7.0466844240824384,1.1666667014360428,400.0,2.4074075,15.0,0.0,3255.6492,32.30185,0.42333335,0.32999998,1,1560,0.0,0.0,0.0,0.0,NaN,0.0,0.036684737,0.8372361,0.0066801338,0.09524065,0.0,0.3692068,0.0,32.151726,24.82133,0.0,0.0,1.2667443,158.76389,0.0,0.0,0.0,37.70642430894053,0.0,1.956242561340332,2.316491436213255,0.8212890625,0.24787006492260844,495.3428387343529,0.0845856437564092,0.0,1.7405454,-0.01,0.0,0.0,135.47881730673623,20.575054030228642,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38017.722845914024,Infinity,NaN,NaN,NaN,49158.440307213175,781820.1006919566,3.2097082762627054E7,30383.57684275299,0.0,99649.22044661875,122777.92943819579,47383.44018809202,9623.118008932845,0.2030903195448278,0.0,0.0023,-0.01,0,9180.010742685337,3579.7618571587477,0.3899518156894439,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,11.961644,0.0,0.063079335,70.01216,18.060349,107.65479,0.567714,11.537594,0.06084312
1,14,2,7.988351027170817,1.250000037252903,400.0,1.7037038,15.0,0.0,2898.0552,32.6,0.35666665,0.32999998,1,1560,0.0,0.0,0.0,0.0,NaN,0.0,0.039193,0.82994175,0.0067595015,0.1007776,0.0,0.3692326,0.0,32.490936,25.083199,0.0,0.0,1.2952273,159.02995,0.0,0.0,0.0,37.769615731354754,0.0,1.9824450016021729,2.3477208241820335,0.8317960500717163,0.2900776482420042,496.17297362876405,0.08730303175082185,0.0,1.7405454,-0.01,0.0,0.0,135.72253621038752,20.612067415128955,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38017.722845914024,Infinity,NaN,NaN,NaN,49158.440307213175,781788.1631431011,3.2154823640329E7,30355.550929848352,0.0,99611.59858415466,122714.51036571818,47385.19380796926,9591.918518266455,0.20242438085487544,0.0,0.0023,-0.01,0,9180.30175270607,3567.701190213916,0.3886256994942751,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,12.0865,0.0,0.06307674,70.75081,19.310581,108.778496,0.5676907,11.980034,0.062521115
1,15,2,8.91759475072225,1.3333333730697632,400.0,1.0,15.0,0.0,2391.789,32.30185,0.29,0.32999998,1,1560,0.0,0.0,0.0,0.0,NaN,0.0,0.03629904,0.83803374,0.006684908,0.094538845,0.0,0.3692623,0.0,31.96368,24.676147,0.0,0.0,1.2600459,157.96193,0.0,0.0,0.0,37.515961178508775,0.0,1.950595736503601,2.3102176561951637,0.8179345726966858,0.31846384867094457,492.8407572076268,0.08359411768472899,0.0,1.7405454,-0.01,0.0,0.0,135.96461769593822,20.648832126719597,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38017.722845914024,Infinity,NaN,NaN,NaN,49158.440307213175,781757.0137197395,3.2212176587686285E7,30327.959240489185,0.0,99573.07112285428,122651.5004624932,47386.790311357836,9561.066123924033,0.20176648515551393,0.0,0.0023,-0.01,0,9180.58039968424,3555.8352411978517,0.38732139869067017,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,11.888848,0.0,0.06307378,69.60267,17.819735,106.99962,0.5676639,11.4494295,0.060742535
1,16,2,9.810416539510092,1.4166667088866234,400.0,1.8703704,15.0,0.0,1770.7363,31.427723,0.27666667,0.32999998,1,1560,0.0,0.0,0.0,0.0,NaN,0.0,0.030374244,0.8536107,0.006526908,0.08247825,0.0,0.369288,0.0,30.424124,23.487642,0.0,0.0,1.1709269,153.13771,0.0,0.0,0.0,36.37020895589593,0.0,1.8652886152267456,2.2093701735138893,0.7816997766494751,0.3317240858450532,477.78920647491327,0.07438641787594559,0.0,1.7405454,-0.01,0.0,0.0,136.19930533483972,20.68447394103875,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38017.722845914024,Infinity,NaN,NaN,NaN,49158.440307213175,781727.7247476294,3.226777781538324E7,30301.64360838407,0.0,99533.58032207767,122590.37750131621,47388.070455882655,9531.406207403914,0.20113514046277664,0.0,0.0023,-0.01,0,9180.828354340452,3544.5358727064554,0.3860801809926762,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,11.314969,0.0,0.0630712,66.250244,14.796593,101.83472,0.5676408,10.294723,0.0573842
1,17,2,10.645299196243286,1.5000000447034836,400.0,2.7407408,15.0,0.0,1076.4646,30.037184,0.26333332,0.32999998,1,1560,0.0,0.0,0.0,0.0,NaN,0.0,0.024765106,0.866158,0.006407775,0.0724802,0.0,0.3693056,0.0,27.894667,21.534872,0.0,0.0,1.0539302,142.46288,0.0,0.0,0.0,33.83493609740824,0.0,1.7386510372161865,2.05951277166605,0.728227436542511,0.3327548468951136,444.48376111101317,0.06289215487811851,0.0,1.7405454,-0.01,0.0,0.0,136.41763289042478,20.71763116326545,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38017.722845914024,Infinity,NaN,NaN,NaN,49158.440307213175,781700.8034147032,3.231950307960008E7,30277.46263361031,0.0,99495.14356973446,122533.44286739267,47389.053490132195,9503.988067618386,0.20055239275030884,0.0,0.0023,-0.01,0,9181.037994794837,3534.171281077211,0.3849424523763979,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,10.373459,0.0,0.06306945,60.742195,11.92131,93.36112,0.5676249,9.0386505,0.054953963
1,18,2,11.404674212137857,1.5833333805203438,400.0,3.6111112,15.0,0.0,355.44278,28.225,0.25,0.32999998,1,1560,0.0,0.0,0.0,0.0,NaN,0.0,0.020573523,0.873106,0.006389017,0.06641168,0.0,0.36931667,0.0,24.71932,19.083471,0.0,0.0,0.93119556,127.25469,0.0,0.0,0.0,30.222991793592303,0.0,1.587186336517334,1.8801947869360447,0.6644574999809265,0.3240662027383223,397.0342673551617,0.051900093164410736,0.0,1.7405454,-0.01,0.0,0.0,136.61265290988177,20.747248689584858,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38017.722845914024,Infinity,NaN,NaN,NaN,49158.440307213175,781676.4214449215,3.236570641846381E7,30255.995930852616,0.0,99459.76958288856,122482.46915420087,47389.81190056123,9479.562244317309,0.20003375966565176,0.0,0.0023,-0.01,0,9181.210995056368,3524.983205103093,0.38393445123972464,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,9.192174,0.0,0.06306834,53.82769,9.679464,82.72956,0.56761503,7.8840733,0.054093342
1,19,2,12.076118628184,1.666666716337204,400.0,2.4074075,15.0,0.0,0.0,26.114666,0.28333333,0.32999998,1,1560,0.0,0.0,0.0,0.0,NaN,0.0,0.017654456,0.87563443,0.00647524,0.06334348,0.0,0.3693235,0.0,21.329575,16.466547,0.0,0.0,0.8143289,110.120155,0.0,0.0,0.0,26.153538549614673,0.0,1.4278664588928223,1.6915320418775082,0.5975006222724915,0.3082589601399377,343.5745570030814,0.04240813296937513,0.0,1.7405454,-0.01,0.0,0.0,136.78141330289026,20.77287818852306,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38017.722845914024,Infinity,NaN,NaN,NaN,49158.440307213175,781654.5553927494,3.2405688434908364E7,30237.44850702559,0.0,99428.53878458832,122438.20693320174,47390.40550891239,9458.417410767452,0.19958507020980593,0.0,0.0023,-0.01,0,9181.352355458388,3517.05273838319,0.3830647819863131,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,7.9314203,0.0,0.06306765,46.446312,7.9661026,71.38278,0.5676089,6.859837,0.054546867
