leafDM,internodeDM,woodDM,rootDM,berryDM,leafNSC,intNSC,trunkNSC,fineRootNSC,berrySugar,KM_BERRY,KM_ROOTS,KM_SECONDARY,HYDROLYSIS_RATE,day,hourOfDay,scenario,structuralRootDM,structuralRootNSC,cordonDM,cordonNSC
16737.32749220531,99938.90377217536,123016.86445102183,30472.532680401255,206988.31492398775,866.223373057793,7505.409557737621,9721.899757067487,3615.677522326539,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,1,10,1,274277.85062972293,32541.096420958107,49925.13583146311,3942.7084543589035
16836.880614639664,99953.84838576277,122982.53914225283,30452.784471045812,207585.94095215027,909.9595490507191,7488.92262743062,9700.535486618803,3606.80271777762,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,1,11,1,274112.7225575761,32461.22406004316,49920.76764184443,3934.0457908469716
16958.55715920613,99969.99333815239,122949.66383649499,30433.04066086931,208129.92472626315,963.4150975783851,7472.958350062581,9679.843310038374,3597.9697704563837,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,1,12,1,273948.4986065024,32381.729156836336,49916.992405925776,3925.656574781565
17082.908395719514,99985.31552997621,122917.94520129029,30413.56281230305,208627.53444093632,1018.0457051585096,7457.586311280938,9659.913447539137,3589.2895822103123,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,1,13,1,273786.5099963039,32303.609920188253,49913.29266042063,3917.577385048894
17195.249441097905,99999.63919268786,122886.32552806627,30394.118834104993,209107.11754746165,1067.3999354604102,7442.359484985682,9640.16794566326,3580.6410382936697,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,1,14,1,273624.56204816204,32225.776222273176,49909.39178589651,3909.5736384797374
17278.027086031016,100012.55897551982,122852.80906068605,30374.088412784746,209604.02931916472,1103.7662247193105,7426.441713415297,9619.525779525564,3571.732966500054,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,1,15,1,273457.1269705421,32145.60719309694,49904.75129471511,3901.206555444328
17322.218758340965,100023.06010367846,122816.24866464025,30353.30511070364,210144.7367056386,1123.1807313697109,7409.427571159067,9597.464440743253,3562.476368712912,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,1,16,1,273282.24975334323,32062.3014296735,49898.88714948282,3892.2637586701194
17294.167815558005,100020.99002052509,122773.40689627935,30331.61684004662,210715.31129885584,1110.85725079649,7390.888106163802,9573.433709542081,3552.849955829511,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,1,17,1,273095.0707328911,31975.66640947706,49888.80656815374,3882.5211533564607
17201.38331646276,99997.9961791414,122726.24396418221,30310.759814261295,211198.5287939964,1070.094700284617,7372.494187752927,9549.602567652986,3543.7395423526864,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,1,18,1,272908.75789819437,31893.673754125302,49873.08600837112,3872.857652328489
17064.07186774754,99971.12851945133,122683.06735359435,30292.38881015013,211565.47309793005,1009.7703474165049,7356.219898157033,9528.522083888576,3535.799734540003,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,1,19,1,272743.37492264906,31822.21593607164,49857.39637702164,3864.308994741691
16952.761241127817,99947.31695878037,122646.04161213092,30276.749717352362,211877.81727255837,960.8688058407155,7342.33806807988,9510.542148808763,3529.0517460566,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,1,20,1,272602.4032054681,31761.484321794873,49843.770038213486,3857.0175740528384
16846.765589692437,99927.14913513661,122614.71183058702,30263.542137936558,212153.1111521146,914.3022657633868,7330.592995733932,9495.330514828489,3523.3502198310557,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,1,21,1,272483.286836039,31710.170791331147,49832.23582697507,3850.8487507151904
16745.88218733874,99910.0913480305,122588.0527739762,30252.307548641027,212397.2501853636,869.9816645384875,7320.588436216094,9482.373494739459,3518.496257656439,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,1,22,1,272381.9373046728,31666.485296409046,49822.444358016975,3845.5942378412465
16649.893279202337,99895.44415091223,122564.93679237497,30242.560017430875,212616.7614153997,827.8113370091763,7311.899345851598,9471.120288873837,3514.2805780935555,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,1,23,1,272293.99532179075,31628.544321275716,49813.986297614465,3841.030681285588
16558.522938585866,99876.89904183746,122536.52401659096,30230.61005902308,212861.7896001434,787.6700616777983,7301.272267246713,9457.35718565695,3509.1271465071,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,0,1,272186.1901364717,31582.163599319225,49803.46923448899,3835.4492657362016
16471.570367540746,99859.34488828346,122509.68361351492,30219.327340921147,213093.7374206323,749.4696229846326,7291.236568554632,9444.36017963551,3504.2619207472994,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,1,1,272084.39496854367,31538.37671427748,49793.52636416127,3830.1785234511362
16388.823575144335,99842.05016932597,122483.36167034833,30208.269408392705,213318.7554947776,713.1168880165663,7281.402395703808,9431.62430102639,3499.4955241188395,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,2,1,271984.6235337234,31495.479282503416,49783.75781807386,3825.0136735975275
16310.07891600604,99824.28742347554,122456.5215651671,30197.002335030054,213542.90521170545,678.5223902613965,7271.387042437891,9418.65386610739,3494.6423559064965,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,3,1,271882.9646584255,31451.800903172632,49773.768520604775,3819.7536987239027
16235.144824130432,99805.32941367998,122428.11926028959,30185.088319283615,213772.29866352232,645.601969987258,7260.804562997982,9404.94896481447,3489.515068398275,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,4,1,271775.47335612506,31405.655456497734,49763.16177400746,3814.195869787177
16192.144018960704,99788.30820719394,122398.200358954,30172.300033963926,214109.68845393637,626.7106410489738,7249.371072461108,9390.139153967426,3483.9421086553007,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,5,1,271660.28215565695,31355.49910981155,49752.64613037396,3808.1901405551935
16194.206740313793,99776.78228965648,122367.01040663797,30158.37424374527,214586.54444662124,627.6168461173528,7236.846859308171,9373.912983248756,3477.7622397606715,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,6,1,271535.90105766215,31299.880913324123,49743.07101803918,3801.610458612954
16223.497101004148,99769.93913102915,122333.69877827815,30142.851842985907,215146.76758972954,640.4848339687092,7222.939197665291,9355.891164610908,3470.814796603237,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,7,1,271398.81477448717,31237.35497883654,49734.064304558575,3794.3031433304304
16275.84485180599,99769.09067947489,122298.48906495175,30125.53532838898,215759.59744765286,663.4825098418384,7207.619587818372,9336.03484661393,3463.031487624113,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,8,1,271248.21930293384,31167.30694631434,49725.968919764164,3786.252810422843
16351.437924471036,99775.19474347717,122262.47874686311,30106.625292709185,216383.7784416511,696.6924368544701,7191.27773151009,9314.845924685524,3454.5300836255296,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,9,1,271086.6749085251,31090.797135717636,49719.244918783035,3777.663540158933
16453.412874880098,99786.67885462115,122227.2514140648,30086.87235347202,216974.16387790933,741.4925824340467,7174.763317110228,9293.422474334762,3445.677280894433,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,10,1,270920.3654847694,31011.126204199558,49713.89686558521,3768.9811281753236
16579.86653137669,99800.24441832898,122194.2322663903,30067.286628963593,217499.700913795,797.0468356834215,7159.023846818345,9272.990885208175,3436.940504475449,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,11,1,270756.70103180263,30932.50123733974,49709.50868897426,3760.703114707535
16718.318282357563,99813.38234154147,122164.0631757702,30048.5509165181,217953.4081431549,857.8721518498825,7144.584810996639,9254.232690284774,3428.622953287278,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,12,1,270600.4080655962,30857.651012964016,49705.66472143323,3753.1057455284054
16861.948285218878,99825.87078320059,122136.76433953621,30030.88584579665,218352.5306024603,920.9724035486612,7131.474590508478,9237.186809728668,3420.8053236221417,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,13,1,270453.0789457652,30787.301552600627,49702.320095471005,3746.204417113727
16999.71485924414,99837.97792255323,122110.58304464386,30013.67423685264,218731.44108063428,981.4967043458009,7118.896030636715,9220.824512908981,3413.1974317347153,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,14,1,270309.4862824871,30718.84069544769,49699.14107983179,3739.5812357855493
17115.17926588898,99849.77816557587,122082.69567182189,29995.833986033813,219130.8261967747,1032.2231053511273,7105.601198768454,9203.534277389572,3405.307095951353,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,15,1,270160.46833774244,30647.838068790203,49695.51011863924,3732.5817547631914
17192.55008913203,99860.62825797114,122050.74533838191,29976.57233757953,219584.4385928335,1066.214042645003,7090.616383796769,9184.060118625686,3396.772313720499,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,16,1,269999.0118237836,30571.03482670284,49690.75431523522,3724.695658226078
17182.20630629854,99861.81918305239,122009.79314412261,29954.800467723835,220098.29350015786,1061.6697602018642,7072.621291039723,9160.701970646904,3387.148122302209,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,17,1,269812.83781876223,30484.424722797638,49681.8215467842,3715.231666368013
17092.8757929227,99838.57157214826,121959.17617266462,29932.056123922834,220581.8778514274,1022.4246319828009,7052.755437243941,9134.950825880096,3377.225889376317,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,18,1,269610.59252376365,30395.127695567375,49665.2664996472,3704.7918545906896
16957.796696924626,99808.56481211513,121910.5159319497,29911.297871902258,220974.9654323474,963.0810074828985,7034.393853421534,9111.161507378147,3368.259955431287,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,19,1,269423.9722625479,30314.43547657824,49647.6437303981,3695.145482177427
16851.721016358842,99780.44897234063,121867.19249960592,29893.030924302064,221316.75081301245,916.4793086074712,7018.179488058413,9090.157678018139,3360.3898993404105,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,20,1,269259.4157266806,30243.60562748409,49631.64183658496,3686.628155492758
16750.642858365867,99755.52316523917,121829.24256997994,29877.095825681576,221623.80684601874,872.0731463604095,7004.003694568273,9071.796258638427,3353.526567962904,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,21,1,269115.75251311075,30181.836069717472,49617.55868348486,3679.1821979484985
16654.39343668999,99733.51648659703,121795.89089279546,29863.12195598914,221900.5125409365,829.788368719113,6991.554419657659,9055.672190124915,3347.5076987365715,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,22,1,268989.7137975777,30127.66655381716,49605.159625527376,3672.643455342436
16562.77643195615,99713.86482561169,121766.14180439137,29850.67137648034,222152.59023250657,789.538727673185,6980.451450072906,9041.292478735373,3342.1439901790104,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,2,23,1,268877.38459160726,30079.3934088046,49594.09512303551,3666.8120571887584
16475.587852773082,99694.91289371114,121737.55232700206,29838.714248638073,222393.95261539967,751.2346047036768,6969.7874924933785,9027.48161895089,3336.994153475807,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,0,1,268769.49820978165,30033.04509076423,49583.44719520437,3661.211329718167
16392.6160718224,99676.91461954368,121710.46307018395,29827.390997294773,222622.86674182973,714.7830266379239,6959.686849678146,9014.400590005145,3332.1179441441304,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,1,1,268667.3221573746,29989.159389540022,49573.348979525384,3655.9065570156554
16313.65984974268,99659.17455848561,121683.87354408963,29816.283002530123,222845.14959114662,680.0955839924933,6949.779583172967,9001.570179599152,3327.336223288857,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,2,1,268567.085179684,29946.124072685307,49563.42063278461,3650.7034081859047
16238.525897250971,99640.99984326752,121656.79707555877,29804.978576306563,223066.54864572163,647.0873599522234,6939.701521694988,8988.518676454947,3322.472930023399,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,3,1,268465.07694484055,29902.354598774975,49553.28599706121,3645.410592151852
16167.031685376458,99621.698458106,121628.24279604327,29793.06370336123,223292.8445129114,615.678164976132,6929.0866032670965,8974.771890449152,3317.3509431462257,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,4,1,268357.56685896934,29856.256887498712,49542.56815165613,3639.835813377099
16123.948153210882,99603.7669810718,121598.1282432975,29780.305592715504,223617.00568692223,596.7504919999981,6917.658080934525,8959.967968883739,3311.8075755293935,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,5,1,268242.5633884256,29806.366998519217,49531.804752067896,3633.8326250305863
16123.83494073849,99590.33958766001,121566.6253806151,29766.463091130245,224077.86178646112,596.7007549300201,6905.187064219244,8943.808370086179,3305.6909366286814,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,6,1,268118.55981551914,29751.318264003312,49521.733605103436,3627.2803893508853
16150.051421047021,99580.89887855615,121533.00481172367,29751.122305809164,224623.63154626536,608.2183102678251,6891.405435047091,8925.945242854581,3298.852198004675,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,7,1,267982.4094243358,29689.771380092418,49512.07569371316,3620.038266695151
16197.02026085679,99576.64180913636,121497.42834370045,29734.084456750286,225223.92712374456,628.8528960434577,6876.270099590511,8906.319705339894,3291.2200390249013,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,8,1,267833.2037528702,29621.08490827254,49503.134314820236,3612.0829582689794
16264.030218687663,99579.17072510974,121461.04947116572,29715.512439837443,225840.26068315015,658.2920460902277,6860.1342016747,8885.384286257253,3282.8892186358094,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,9,1,267673.35874264187,29546.11236300639,49495.525879190194,3603.598887073854
16353.229858822724,99587.66503946568,121425.4918365995,29696.07522436055,226427.29886463637,697.4796784221548,6843.792521460891,8864.164387675748,3274.189387716305,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,10,1,267508.68648755306,29467.821235443866,49489.43201020752,3595.00266109691
16465.315471667625,99599.19814871885,121392.26991916058,29676.766731540563,226953.08056094858,746.7216908250529,6828.194606184006,8843.889063211904,3265.5819887145876,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,11,1,267346.6477957064,29390.36471357516,49484.54018588882,3586.7929013548883
16591.828796825033,99611.15123008021,121362.06009819069,29658.295565690143,227409.92282871626,802.3021580091236,6813.889989248455,8825.272397490964,3257.382849864614,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,12,1,267192.1629946155,29316.585028316294,49480.41836167797,3579.258802841464
16729.109613839955,99623.15846285949,121334.95650891405,29640.931066127727,227814.35790132877,862.6130536053565,6800.951819858492,8808.413035127149,3249.6948174312233,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,13,1,267047.1813090423,29247.407324101245,49477.00618142857,3572.4396700142415
16863.302862865457,99635.02588579422,121309.05612708638,29624.03527166031,228199.3595943542,921.5675033797683,6788.560077539623,8792.255252095685,3242.2215492352366,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,14,1,266906.1447157279,29180.16359725169,49473.83287458603,3565.906186710158
16976.419282152536,99646.54971683839,121281.5645488363,29606.569294538243,228604.05245260688,971.2623748278389,6775.504452335626,8775.239105197415,3234.4916120096564,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,15,1,266760.15961227997,29110.60981252364,49470.22513680756,3559.024309116462
17042.360874309274,99655.87598751552,121249.38353211137,29587.531012818916,229060.16911509595,1000.2321651196755,6760.601507342399,8755.840804072843,3226.058876998675,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,16,1,266600.05556161766,29034.729423548495,49465.073393444254,3551.1744152484926
17022.58814160541,99653.34237038826,121207.70017785768,29566.03673238671,229568.70733791203,991.5455092293247,6742.671806934268,8732.549655648694,3216.5734679027914,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,17,1,266414.9844946103,28949.370913173472,49455.14187247485,3541.740779551724
16936.877542981718,99628.30313925973,121157.94818153359,29544.047466755255,230031.14785500595,953.8907000761832,6723.36579256782,8707.519571515546,3207.0034371986508,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,18,1,266218.813178586,28863.244288052832,49438.37972830267,3531.5941477483602
16808.65968431997,99598.422327182,121110.52265925027,29523.955396114445,230408.90861429938,897.5613887021063,6705.534716971197,8684.416277142987,3198.3359735290974,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,19,1,266038.0690935956,28785.23846882156,49421.06145630358,3522.226219355175
16709.737562656486,99570.44259638223,121068.06796465273,29506.158372161284,230738.05216443993,854.102427125883,6689.688349991084,8663.889036747441,3190.67702207337,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,20,1,265877.69854386,28716.3085841941,49405.284390722874,3513.902219595434
16615.48990958299,99545.4933759595,121030.62234587438,29490.52174738144,231034.88605192656,812.6970764854668,6675.73607320639,8645.817483979092,3183.949996693012,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,21,1,265736.69911744405,28655.76575877837,49391.30876499318,3506.5737969857173
16525.750334900942,99523.31172407969,120997.48663170541,29476.714205259406,231303.36765650072,773.2722374060868,6663.398582968839,8629.838787930832,3178.0100186392187,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,22,1,265612.14268319885,28602.30621067009,49378.918761847046,3500.093957042368
16440.332039561887,99503.36895615784,120967.74742943663,29464.33638041449,231548.73873263507,735.7458443948744,6652.328343796289,8615.502179759369,3172.6846084654785,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,3,23,1,265500.4562365557,28554.377695921277,49367.79119842054,3494.279971745377
16359.044429906533,99487.72419364768,120944.20197186516,29454.53820916178,231755.4802813692,700.0341648915528,6643.54889961749,8604.133020753787,3168.4637961769,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,0,1,265412.01874314254,28516.390496979868,49359.0135922571,3489.6693533482494
16281.694330040857,99472.39134152954,120921.21031425727,29444.975109052717,231955.3631365875,666.052331895542,6634.981254624763,8593.038317243383,3164.3456413908384,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,1,1,265325.70123423485,28479.327197726285,49350.42998504794,3485.170026273513
16208.090557297195,99457.11094882834,120898.40552326835,29435.494951299508,232150.61981513113,633.7163540804504,6626.490130516213,8582.042871023343,3160.265096761704,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,2,1,265240.13202027796,28442.602382752513,49341.900092587355,3480.7109410372095
16138.051104792285,99441.62003537003,120875.41705901107,29425.944276300725,232343.50091274828,602.9462712714194,6617.939009990405,8570.969884636626,3156.1565638132847,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,3,1,265153.9272224674,28405.62566372699,49333.28203464672,3476.2203992028253
16071.403229241818,99425.66131343778,120851.8815082632,29416.172499178694,232536.21469483187,573.6661930242299,6609.19394324741,8559.64588190131,3151.955662216478,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,4,1,265065.72901365894,28367.817616771375,49324.436799189396,3471.628049021633
16019.697443332847,99410.34940527107,120827.8397819506,29406.120901400416,232775.28717054465,550.950548380753,6600.166033352471,8547.953697214649,3147.6085116602003,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,5,1,264975.0118806353,28328.69345320708,49315.62163013488,3466.886537849018
15994.832452295837,99397.05010188323,120803.43590442966,29395.74642084951,233095.87755302867,540.0267360736683,6590.786283913512,8535.802715877817,3143.0686176744744,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,6,1,264881.5071558439,28287.834885946875,49307.173306138684,3461.9593143566044
15988.981254404458,99385.31895280626,120778.34984716128,29384.91718520101,233477.26395269943,537.4561585318593,6580.957395735641,8523.067569891737,3138.2901789769053,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,7,1,264784.1259644637,28244.8296787957,49298.921057501386,3456.7955275914164
15996.827148179984,99374.75798930346,120752.33948251589,29373.538958116034,233906.01040439567,540.9030558525764,6570.612040118758,8509.66127220802,3133.2413889336854,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,8,1,264682.0692088052,28199.39157784677,49290.72182610097,3451.359899594495
16015.161759601595,99365.19194083245,120725.31074256552,29361.570950068286,234374.02487111688,548.9579091036769,6559.726197801974,8495.552679489181,3127.909793553826,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,9,1,264575.012125382,28151.408505506282,49282.51541636844,3445.6398204258176
16039.99768369163,99356.22400692942,120697.20114036839,29349.01097608607,234870.62704746693,559.8689515741443,6548.3110595131075,8480.756479392574,3122.3028280697285,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,10,1,264462.91218566673,28100.94736316002,49274.199341139894,3439.6412245007696
16068.344960708473,99347.5712044981,120668.08292868127,29335.915907067567,235387.19404980302,572.3226191860899,6536.4256310006385,8465.349334726856,3116.451660687056,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,11,1,264346.2381225391,28048.288624308472,49265.72675762679,3433.3951676460447
16096.95270465036,99338.81254642342,120638.07990475494,29322.387097875024,235914.14970531742,584.8907164311369,6524.164623493307,8449.454472611473,3110.408165233162,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,12,1,264225.797822577,27993.899088732367,49257.03164857846,3426.9515329143496
16120.096961683157,99328.88206482423,120607.19166428299,29308.536725569866,236435.64605419704,595.058567263534,6511.630513934397,8433.205987523124,3104.2366305496066,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,13,1,264102.34842365887,27938.357173613673,49247.87633581143,3420.3644720195325
16134.667150977211,99317.27399102002,120575.64144076173,29294.53070466557,236940.53576756048,601.4596157453133,6498.969276064054,8416.79401476197,3098.018373489332,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,14,1,263977.23285300186,27882.394598148232,49238.19828617966,3413.710916024679
16137.650125174496,99303.61050306262,120543.71575684879,29280.548756528475,237416.10428751042,602.7701108989017,6486.342132416066,8400.42839489393,3091.8407820984244,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,15,1,263851.9688565477,27826.79772195912,49227.97773075834,3407.0758007662835
16126.277484544536,99287.76370797223,120511.76609937391,29266.76913187958,237848.18741445805,597.7738254993747,6473.914613072739,8384.324276874588,3085.78945447686,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,16,1,263728.15076268604,27772.336857668524,49217.26523115123,3400.546270628506
16095.876875040118,99269.56743257129,120480.08378165058,29253.333442204395,238215.04228662988,584.4180775824344,6461.829642002449,8368.667536626384,3079.937349821393,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,17,1,263607.1082307498,27719.66858088172,49206.089357795485,3394.1976264594587
16042.015278141975,99249.21907740882,120448.98540997547,29240.353066595802,238493.24119011962,560.7553312657589,6450.205911516423,8353.612515236066,3074.340199738693,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,18,1,263490.0017724821,27669.294490023916,49194.56554363972,3388.0924721700603
15963.95476031955,99228.86515544675,120419.24537477613,29228.011107702303,238724.19599752035,526.4613938974771,6439.1750219915775,8339.32752201967,3069.0408587385423,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,19,1,263378.6336456868,27621.600517637497,49183.34614420386,3382.2993865618946
15905.736146948857,99209.42382096694,120391.15939275235,29216.3752642432,238934.29609133137,500.88450129801373,6428.778167626333,8325.864525976405,3064.0501757175184,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,20,1,263273.63072756014,27576.68441152892,49172.70204035576,3376.8395874915177
15850.337656357695,99191.08878224605,120364.71272829988,29205.423851331463,239132.47015407687,476.5465591522489,6418.990518554674,8313.190835761652,3059.353467357763,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,21,1,263174.797811632,27534.414056069618,49162.67298444749,3371.699860564945
15797.624824752802,99173.73920757299,120339.72069876033,29195.078746357816,239319.88122889827,453.3884941535626,6409.743120592066,8301.217060635612,3054.9171568396955,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,22,1,263081.4321477616,27494.487264073854,49153.190524515776,3366.8439618600996
15747.46891760119,99157.19772856786,120315.9243764177,29185.231656825163,239498.10737101221,431.353750002626,6400.940024159827,8289.818867134676,3050.6948437653004,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,4,23,1,262992.5583410531,27456.486437338805,49144.156924632654,3362.2214743807444
