day(d),hourOfDay,scenario,age(dd),age(days),Ta (degree),rh,cca (ppm),wind (m/s),soil water content,LAI per vine(m2),hourlyabsRad(J/m2),assimilatedCO2(umolco2/m2/s),biomBerry(kg/vine),freshWeightBerry(kg/vine),biomBerry(t/ha),freshWeightBerry(t/ha),berrySugarConcentration(gsugar/gh20),sourceLoading_b,SYNTHESIS_RATE,SYNTHESIS_RATE,KM_ROOTS,KM_BERRY,KM_RESERVES,KM_SECONDARY,HYDROLYSIS_RATE
1,0,2,0.26134490966796875,0.0833333358168602,16.272278,0.6,400.0,3.1111112,0.32999998,0.0,0.0,0.0,0.202925866187737,1.3361887804361756,1.014629330938685,6.6809439021808785,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,1,2,0.4862678050994873,0.1666666716337204,15.3981495,0.65,400.0,2.074074,0.32999998,0.0,0.0,0.0,0.2030428633843559,1.3369591619769892,1.0152143169217795,6.684795809884945,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,2,2,0.6987678209940592,0.2500000074505806,15.1,0.7,400.0,1.037037,0.32999998,0.0,0.0,0.0,0.2031568884694002,1.3377099733062043,1.015784442347001,6.688549866531022,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,3,2,0.9236907164255778,0.3333333432674408,15.3981495,0.75,400.0,0.1,0.32999998,0.0,0.0,0.0,0.20327364880750023,1.3384787952247705,1.016368244037501,6.692393976123853,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,4,2,1.1850356260935464,0.416666679084301,16.272278,0.80333334,400.0,0.5,0.32999998,0.0,0.0,0.0,0.2033989846338455,1.3393040834351673,1.0169949231692277,6.696520417175837,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,5,2,1.5043195883433023,0.5000000149011612,17.662815,0.8566667,400.0,1.0,0.32999998,0.0,0.0,0.0,0.20353912862243428,1.3402268776984902,1.0176956431121715,6.701134388492451,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,6,2,1.8991112709045408,0.5833333507180214,19.475,0.91,400.0,1.5,0.32999998,0.0,0.0,0.0,0.2037007872575504,1.3412913376343318,1.018503936287752,6.706456688171659,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,7,2,2.381833473841349,0.6666666865348816,21.585333,0.81666666,400.0,1.0,0.32999998,0.0,0.0,0.0,0.2038908751803856,1.3425429934954616,1.0194543759019281,6.712714967477308,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,8,2,2.9589168230692544,0.7500000223517418,23.85,0.72333336,400.0,0.5,0.32999998,0.0,0.0,0.0,0.20411571789048624,1.3440234962635094,1.0205785894524313,6.720117481317547,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,9,2,3.630361239115397,0.833333358168602,26.114666,0.63,400.0,0.1,0.32999998,0.0,0.0,0.0,0.20437962120993194,1.345761198120782,1.0218981060496597,6.7288059906039095,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,10,2,4.389736255009969,0.9166666939854622,28.225,0.5833333,400.0,1.037037,0.32999998,0.0,0.0,0.0,0.20468298232468043,1.3477587143840493,1.0234149116234021,6.738793571920246,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,11,2,5.224618911743164,1.0000000298023224,30.037184,0.5366667,400.0,2.074074,0.32999998,0.0,0.0,0.0,0.20502054766795938,1.349981452336717,1.025102738339797,6.749907261683585,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,12,2,6.117440700531006,1.0833333656191826,31.427723,0.49,400.0,3.1111112,0.32999998,0.0,0.0,0.0,0.20538102456978616,1.3523550540902836,1.0269051228489308,6.761775270451418,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,13,2,7.0466844240824384,1.1666667014360428,32.30185,0.42333335,400.0,2.4074075,0.32999998,0.0,0.0,0.0,0.20575054030228646,1.3547881730673625,1.0287527015114324,6.7739408653368125,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,14,2,7.988351027170817,1.250000037252903,32.6,0.35666665,400.0,1.7037038,0.32999998,0.0,0.0,0.0,0.2061206741512895,1.357225362103875,1.0306033707564477,6.786126810519375,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,15,2,8.91759475072225,1.3333333730697632,32.30185,0.29,400.0,1.0,0.32999998,0.0,0.0,0.0,0.206488321267196,1.3596461769593822,1.03244160633598,6.798230884796911,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,16,2,9.810416539510092,1.4166667088866234,31.427723,0.27666667,400.0,1.8703704,0.32999998,0.0,0.0,0.0,0.20684473941038747,1.3619930533483973,1.0342236970519374,6.809965266741986,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,17,2,10.645299196243286,1.5000000447034836,30.037184,0.26333332,400.0,2.7407408,0.32999998,0.0,0.0,0.0,0.20717631163265451,1.3641763289042481,1.0358815581632725,6.820881644521241,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,18,2,11.404674212137857,1.5833333805203438,28.225,0.25,400.0,3.6111112,0.32999998,0.0,0.0,0.0,0.20747248689584852,1.366126529098818,1.0373624344792427,6.83063264549409,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,19,2,12.076118628184,1.666666716337204,26.114666,0.28333333,400.0,2.4074075,0.32999998,0.0,0.0,0.0,0.20772878188523058,1.3678141330289024,1.038643909426153,6.839070665144512,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,20,2,12.653201977411905,1.7500000521540642,23.85,0.31666666,400.0,1.2037038,0.32999998,0.0,0.0,0.0,0.20794616060492493,1.36924548829089,1.0397308030246246,6.84622744145445,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,21,2,13.135924180348713,1.8333333879709244,21.585333,0.35,400.0,0.1,0.32999998,0.0,0.0,0.0,0.20812923899892,1.370450989100581,1.0406461949946,6.852254945502905,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,22,2,13.530715862909952,1.9166667237877846,19.475,0.35,400.0,0.1,0.32999998,0.0,0.0,0.0,0.20828443366051974,1.3714728862569607,1.0414221683025988,6.857364431284804,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,23,2,13.849999825159708,2.0000000596046448,17.662815,0.35,400.0,0.1,0.32999998,0.0,0.0,0.0,0.2084186012949762,1.3723563285269196,1.042093006474881,6.861781642634598,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,0,2,14.278808673222859,2.083333395421505,20.291412,0.5,400.0,3.1111112,0.32999998,0.0,0.0,0.0,0.2085835957417186,1.3734427534993154,1.042917978708593,6.867213767496577,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,1,2,14.676814874013264,2.166666731238365,19.552149,0.58,400.0,3.2777777,0.32999998,0.0,0.0,0.0,0.20873909175174923,1.3744666349192103,1.0436954587587461,6.872333174596052,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,2,2,15.06431484222412,2.2500000670552254,19.3,0.66,400.0,3.4444444,0.32999998,0.0,0.0,0.0,0.2088913169543347,1.3754689793300803,1.0444565847716734,6.877344896650401,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,3,2,15.462321043014525,2.3333334028720856,19.552149,0.74,400.0,3.6111112,0.32999998,0.0,0.0,0.0,0.20904637785831967,1.3764899957440115,1.0452318892915984,6.882449978720058,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,4,2,15.891129891077675,2.4166667386889458,20.291412,0.74333334,400.0,3.7777777,0.32999998,0.0,0.0,0.0,0.20921043388744123,1.3775702415973052,1.0460521694372062,6.887851207986526,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,5,2,16.36893860499064,2.500000074505806,21.46741,0.74666667,400.0,3.9444444,0.32999998,0.0,0.0,0.0,0.20938980687805406,1.3787513437508787,1.0469490343902703,6.8937567187543936,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,6,2,16.910605271657307,2.583333410322666,23.0,0.75,400.0,4.111111,0.32999998,0.0,0.0,0.0,0.2095908944584692,1.3800754281265346,1.047954472292346,6.900377140632673,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,7,2,17.526636044184364,2.6666667461395264,24.784739,0.6933333,400.0,5.138889,0.32999998,0.0,0.0,0.0,0.20981974393220318,1.381582313892045,1.0490987196610158,6.907911569460225,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,8,2,18.222469409306843,2.7500000819563866,26.7,0.63666666,400.0,6.1666665,0.32999998,0.0,0.0,0.0,0.2100811522999866,1.3833035874522193,1.0504057614999331,6.916517937261096,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,9,2,18.99810528755188,2.8333334177732468,28.615261,0.58,400.0,7.1944447,0.32999998,0.0,0.0,0.0,0.2103772597951259,1.385253341420213,1.0518862989756295,6.926266707101065,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,10,2,19.848105271657307,2.916666753590107,30.4,0.52,400.0,6.0,0.32999998,0.0,0.0,0.0,0.2107057208181935,1.3874161309259503,1.0535286040909675,6.937080654629751,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,11,2,20.761963208516438,3.000000089406967,31.93259,0.46,400.0,4.8055553,0.32999998,0.0,0.0,0.0,0.21105758974884395,1.3897330525000793,1.0552879487442197,6.948665262500397,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,12,2,21.724821090698242,3.0833334252238274,33.10859,0.4,400.0,3.6111112,0.32999998,0.0,0.0,0.0,0.21141579575724526,1.3920917012938607,1.0570789787862263,6.960458506469304,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,13,2,22.71848154067993,3.1666667610406876,33.84785,0.35333332,400.0,3.7777777,0.32999998,0.0,0.0,0.0,0.2117625108157859,1.3943746866024058,1.0588125540789295,6.971873433012029,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,14,2,23.72264814376831,3.2500000968575478,34.1,0.30666667,400.0,3.9444444,0.32999998,0.0,0.0,0.0,0.21210021616949953,1.3965983464699352,1.0605010808474977,6.982991732349676,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,15,2,24.71630859375,3.333333432674408,33.84785,0.26,400.0,4.111111,0.32999998,0.0,0.0,0.0,0.2124459594418826,1.3988749329403953,1.062229797209413,6.994374664701977,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,16,2,25.679166475931805,3.416666768491268,33.10859,0.25,400.0,4.2777777,0.32999998,0.0,0.0,0.0,0.21280085513289917,1.4012117845673975,1.0640042756644958,7.006058922836988,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,17,2,26.593024412790935,3.5000001043081284,31.93259,0.24,400.0,4.4444447,0.32999998,0.0,0.0,0.0,0.21314659211590653,1.4034883296247378,1.0657329605795327,7.017441648123689,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,18,2,27.443024396896362,3.5833334401249886,30.4,0.23,400.0,4.611111,0.32999998,0.0,0.0,0.0,0.21346691433423015,1.4055975282315452,1.0673345716711506,7.027987641157726,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,19,2,28.2186602751414,3.6666667759418488,28.615261,0.29,400.0,4.111111,0.32999998,0.0,0.0,0.0,0.21375383079906363,1.4074867627999879,1.0687691539953181,7.037433813999939,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,20,2,28.914493640263878,3.750000111758709,26.7,0.35,400.0,3.6111112,0.32999998,0.0,0.0,0.0,0.214005726797447,1.4091454010662663,1.0700286339872351,7.045727005331331,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,21,2,29.530524412790935,3.833333447575569,24.784739,0.41,400.0,3.1111112,0.32999998,0.0,0.0,0.0,0.21422519719732125,1.4105905292377459,1.0711259859866062,7.0529526461887295,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,22,2,30.072191079457603,3.9166667833924294,23.0,0.41,400.0,3.1111112,0.32999998,0.0,0.0,0.0,0.21441724509718968,1.411855090793803,1.0720862254859485,7.059275453969016,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
2,23,2,30.549999793370567,4.0000001192092896,21.46741,0.41,400.0,3.1111112,0.32999998,0.0,0.0,0.0,0.2145879301154358,1.4129789859908688,1.072939650577179,7.064894929954344,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,0,2,31.006021499633793,4.08333345502615,20.94452,0.62,400.0,8.694445,0.32999998,0.0,0.0,0.0,0.2147516167595672,1.4140567995860736,1.073758083797836,7.0702839979303675,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,1,2,31.432697455088302,4.16666679084301,20.240223,0.6433333,400.0,7.5,0.32999998,0.0,0.0,0.0,0.21490635288440196,1.4150756774542161,1.0745317644220098,7.075378387271081,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,2,2,31.84936412175497,4.25000012665987,20.0,0.6666667,400.0,6.3055553,0.32999998,0.0,0.0,0.0,0.21505798552984737,1.4160741201042257,1.075289927649237,7.080370600521128,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,3,2,32.27604007720948,4.33333346247673,20.240223,0.69,400.0,5.111111,0.32999998,0.0,0.0,0.0,0.21521226290041254,1.4170899772519474,1.0760613145020628,7.085449886259737,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,4,2,32.7320617834727,4.4166667982935905,20.94452,0.6933333,400.0,4.611111,0.32999998,0.0,0.0,0.0,0.21537496400863168,1.4181613014722203,1.0768748200431584,7.090806507361101,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,5,2,33.23476584752401,4.500000134110451,22.064898,0.69666666,400.0,4.111111,0.32999998,0.0,0.0,0.0,0.2155519693641451,1.4193268136592936,1.0777598468207255,7.096634068296468,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,6,2,33.798307498296104,4.583333469927311,23.525,0.7,400.0,3.6111112,0.32999998,0.0,0.0,0.0,0.21574915138383138,1.4206251814196893,1.078745756919157,7.103125907098447,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,7,2,34.43269610404968,4.666666805744171,25.225327,0.64666665,400.0,5.138889,0.32999998,0.0,0.0,0.0,0.21597196683919795,1.4220923354950263,1.0798598341959897,7.110461677475132,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,8,2,35.14311273892721,4.750000141561031,27.05,0.5933333,400.0,6.6666665,0.32999998,0.0,0.0,0.0,0.2162246451887282,1.4237561252427022,1.081123225943641,7.118780626213511,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,9,2,35.929557482401535,4.8333334773778915,28.874674,0.54,400.0,8.194445,0.32999998,0.0,0.0,0.0,0.21650897161121369,1.425628305378453,1.0825448580560684,7.128141526892266,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,10,2,36.786849180857345,4.916666813194752,30.575,0.48333332,400.0,6.3333335,0.32999998,0.0,0.0,0.0,0.2168227921075391,1.4276946926465641,1.0841139605376955,7.138473463232821,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,11,2,37.70497846603394,5.000000149011612,32.035103,0.42666668,400.0,4.4722223,0.32999998,0.0,0.0,0.0,0.21715847495389506,1.4299050350810318,1.0857923747694753,7.149525175405159,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,12,2,38.669790108998626,5.083333484828472,33.15548,0.37,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.2175021705604737,1.432168138459734,1.0875108528023685,7.16084069229867,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,13,2,39.66394742329916,5.166666820645332,33.859776,0.34,400.0,3.6388888,0.32999998,0.0,0.0,0.0,0.21783931622636438,1.4343881129982141,1.0891965811318218,7.17194056499107,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,14,2,40.66811402638754,5.2500001564621925,34.1,0.31,400.0,4.6666665,0.32999998,0.0,0.0,0.0,0.21817003200300078,1.4365657491889894,1.090850160015004,7.182828745944947,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,15,2,41.66227134068808,5.333333492279053,33.859776,0.28,400.0,5.6944447,0.32999998,0.0,0.0,0.0,0.2185059044846563,1.4387773402989668,1.0925295224232814,7.193886701494834,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,16,2,42.62708298365276,5.416666828095913,33.15548,0.28333333,400.0,5.3333335,0.32999998,0.0,0.0,0.0,0.21884601460962375,1.4410168346602914,1.0942300730481187,7.205084173301457,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,17,2,43.54521226882936,5.500000163912773,32.035103,0.28666666,400.0,4.9722223,0.32999998,0.0,0.0,0.0,0.2191755593170644,1.4431867598108241,1.095877796585322,7.21593379905412,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,18,2,44.40250396728517,5.583333499729633,30.575,0.29,400.0,4.611111,0.32999998,0.0,0.0,0.0,0.21948138749084317,1.4452005207089365,1.097406937454216,7.226002603544682,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,19,2,45.1889487107595,5.6666668355464935,28.874674,0.34666666,400.0,5.9722223,0.32999998,0.0,0.0,0.0,0.21975669574191597,1.447013319654462,1.0987834787095798,7.235066598272309,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,20,2,45.89936534563702,5.750000171363354,27.05,0.40333334,400.0,7.3333335,0.32999998,0.0,0.0,0.0,0.21999999115473476,1.4486153263727148,1.0999999557736737,7.243076631863574,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,21,2,46.5337539513906,5.833333507180214,25.225327,0.46,400.0,8.694445,0.32999998,0.0,0.0,0.0,0.22021348487689218,1.4500211004201513,1.101067424384461,7.250105502100756,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,22,2,47.097295602162696,5.916666842997074,23.525,0.46,400.0,8.694445,0.32999998,0.0,0.0,0.0,0.2204016079770881,1.451259818679903,1.1020080398854406,7.256299093399515,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
3,23,2,47.599999666214,6.000000178813934,22.064898,0.46,400.0,8.694445,0.32999998,0.0,0.0,0.0,0.2205698395639711,1.4523675589750706,1.1028491978198556,7.261837794875353,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,0,2,47.97535896301271,6.0833335146307945,19.008623,0.57,400.0,9.805555,0.32999998,0.0,0.0,0.0,0.2207022543952824,1.4532394597104743,1.103511271976412,7.266197298552372,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,1,2,48.33802254994712,6.166666850447655,18.703926,0.5733333,400.0,9.101851,0.32999998,0.0,0.0,0.0,0.22083132175309306,1.454089318620366,1.1041566087654653,7.27044659310183,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,2,2,48.696355899175025,6.250000186264515,18.6,0.57666665,400.0,8.398149,0.32999998,0.0,0.0,0.0,0.22095915219743972,1.4549310329308336,1.1047957609871986,7.274655164654169,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,3,2,49.059019486109435,6.333333522081375,18.703926,0.58,400.0,7.6944447,0.32999998,0.0,0.0,0.0,0.22108787406024621,1.4557786168890057,1.105439370301231,7.278893084445028,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,4,2,49.43437878290814,6.416666857898235,19.008623,0.63,400.0,6.3333335,0.32999998,0.0,0.0,0.0,0.22121957589522334,1.456645822817778,1.1060978794761167,7.28322911408889,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,5,2,49.82993396123252,6.5000001937150955,19.493324,0.68,400.0,4.9722223,0.32999998,0.0,0.0,0.0,0.22135623836240892,1.4575456926017083,1.1067811918120445,7.287728463008542,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,6,2,50.25180896123252,6.583333529531956,20.125,0.73,400.0,3.6111112,0.32999998,0.0,0.0,0.0,0.2214996491439224,1.458489997439981,1.107498245719612,7.2924499871999044,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,7,2,50.70433402061464,6.666666865348816,20.860601,0.7966667,400.0,3.9444444,0.32999998,0.0,0.0,0.0,0.22165128555312813,1.4594884648729052,1.1082564277656406,7.2974423243645266,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,8,2,51.18975067138673,6.750000201165676,21.65,0.86333334,400.0,4.2777777,0.32999998,0.0,0.0,0.0,0.2218121754138187,1.4605478627248363,1.1090608770690935,7.302739313624181,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,9,2,51.708058913548804,6.833333536982536,22.439398,0.93,400.0,4.611111,0.32999998,0.0,0.0,0.0,0.2219827492270824,1.4616710256798648,1.1099137461354118,7.308355128399324,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,10,2,52.25701721509299,6.9166668727993965,23.175,0.93,400.0,5.8055553,0.32999998,0.0,0.0,0.0,0.2221627146446217,1.4628560287368937,1.1108135732231086,7.314280143684469,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,11,2,52.832295338312804,7.000000208616257,23.806675,0.93,400.0,7.0,0.32999998,0.0,0.0,0.0,0.22235098959419067,1.4640957468663627,1.1117549479709534,7.320478734331814,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,12,2,53.42776942253115,7.083333544433117,24.291378,0.93,400.0,8.194445,0.32999998,0.0,0.0,0.0,0.22254573001440978,1.4653780376333436,1.1127286500720488,7.326890188166717,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,13,2,54.03593913714093,7.166666880249977,24.596073,0.8333333,400.0,7.5277777,0.32999998,0.0,0.0,0.0,0.22274445746978444,1.466686581493349,1.1137222873489223,7.333432907466745,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,14,2,54.648439168930075,7.250000216066837,24.7,0.7366667,400.0,6.861111,0.32999998,0.0,0.0,0.0,0.22294428327202453,1.4680023575450223,1.1147214163601227,7.340011787725112,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,15,2,55.256608883539855,7.3333335518836975,24.596073,0.64,400.0,6.1944447,0.32999998,0.0,0.0,0.0,0.22314219031983715,1.4693054993367731,1.1157109515991859,7.346527496683866,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,16,2,55.8520829677582,7.416666887700558,24.291378,0.61333334,400.0,5.8333335,0.32999998,0.0,0.0,0.0,0.22333533615625675,1.4705772903827368,1.1166766807812838,7.352886451913684,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,17,2,56.42736109097801,7.500000223517418,23.806675,0.58666664,400.0,5.4722223,0.32999998,0.0,0.0,0.0,0.2235213271255116,1.4718019693802917,1.117606635627558,7.359009846901459,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,18,2,56.9763193925222,7.583333559334278,23.175,0.56,400.0,5.111111,0.32999998,0.0,0.0,0.0,0.22369842768400852,1.472968108442394,1.1184921384200426,7.3648405422119705,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,19,2,57.49462763468427,7.666666895151138,22.439398,0.6,400.0,4.2777777,0.32999998,0.0,0.0,0.0,0.22386567125073226,1.474069343004821,1.1193283562536613,7.370346715024105,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,20,2,57.980044285456366,7.7500002309679985,21.65,0.64,400.0,3.4444444,0.32999998,0.0,0.0,0.0,0.2240228708335265,1.4751044417961434,1.1201143541676326,7.375522208980717,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
4,21,2,58.432569344838484,7.833333566784859,20.860601,0.68,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.22417054148423624,1.4760767962346628,1.1208527074211811,7.380383981173314,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
