scenario,scenario2,day(d),hourOfDay,int1.cpt,int2.cpt,int3.cpt,int4.cpt,int5.cpt,int6.cpt,int7.cpt,int8.cpt,int9.cpt,int10.cpt,trunk.cpt,root.cpt,S1.cpb,S2.cpb,S3.cpb,S4.cpb,S5.cpb,S6.cpb,S7.cpb,S8.cpb,S9.cpb,S10.cpb,trunk.cpb,root.cpb,int1.j (mg/hour),int2.j (mg/hour),int3.j (mg/hour),int4.j (mg/hour),int5.j (mg/hour),int6.j (mg/hour),int7.j (mg/hour),int8.j (mg/hour),int9.j (mg/hour),int10.j (mg/hour),trunk.j (mg/hour),root.j (mg/hour),int1.CNS (mg),int2.CNS (mg),int3.CNS (mg),int4.CNS (mg),int5.CNS (mg),int6.CNS (mg),int7.CNS (mg),int8.CNS (mg),int9.CNS (mg),int10.CNS (mg),trunk.CNS (mg),root.CNS (mg),int1.CS (mg),int2.CS (mg),int3.CS (mg),int4.CS (mg),int5.CS (mg),int6.CS (mg),int7.CS (mg),int8.CS (mg),int9.CS (mg),int10.CS (mg),trunk.CS (mg),root.CS (mg),int1.biomass (mg),int2.biomass (mg),int3.biomass (mg),int4.biomass (mg),int5.biomass (mg),int6.biomass (mg),int7.biomass (mg),int8.biomass (mg),int9.biomass (mg),int10.biomass (mg),trunk.biomass (mg),root.biomass (mg),sourceLoading_b,SYNTHESIS_RATE,SYNTHESIS_RATE,KM_ROOTS,KM_BERRY,KM_RESERVES,KM_SECONDARY,HYDROLYSIS_RATE,S13.cpb,S14.cpb,S15.cpb,S16.cpb,S13.cpt,S14.cpt,S15.cpt,S16.cpt,C1.Cflux,C1.carbon_nonStructure,C1.carbon_structure,C2.Cflux,C2.carbon_nonStructure,C2.carbon_structure,C3.Cflux,C4.carbon_nonStructure,C5.carbon_structure,C6.Cflux,C7.carbon_nonStructure,C8.carbon_structure
2,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9712.07606019713,3613.711499212553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47379.46378062542,9179.258187072575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122960.95873510007,30462.625761449963,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,393.8722798811318,1921.765553712924,0.0,393.8722818313213,1921.8588230265661,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9684.15653689839,3603.1471936314006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47380.49003726659,9179.474931657589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122903.03733622111,30437.98614407425,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,392.74001177084165,1921.8795883013067,0.0,392.7400154123129,1921.9956645275279,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9654.14290042855,3591.702194812951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47381.81374171096,9179.728790619572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122841.24636758144,30411.33779629797,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,391.52282237690406,1922.026676321745,0.0,391.5228293599607,1922.1721701454785,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9623.118008932845,3579.7618571587477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47383.44018809202,9180.010742685337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122777.92943819579,30383.57684275299,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,390.2646299084695,1922.2074076013175,0.0,390.2646428929688,1922.3890476728864,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9591.918518266455,3567.701190213916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47385.19380796926,9180.30175270607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122714.51036571818,30355.550929848352,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,388.9993646150501,1922.4022744659892,0.0,388.9993861490907,1922.622887901781,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9561.066123924033,3555.8352411978517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47386.790311357836,9180.58039968424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122651.5004624932,30327.959240489185,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,387.7481769403489,1922.5796860805299,0.0,387.7482072697999,1922.8357818312988,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9531.406207403914,3544.5358727064554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47388.070455882655,9180.828354340452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122590.37750131621,30301.64360838407,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,386.5453442582907,1922.721945163754,0.0,386.5453815782489,1923.0064927248086,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9503.988067618386,3534.171281077211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47389.053490132195,9181.037994794837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122533.44286739267,30277.46263361031,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,385.43341968264895,1922.8311889406675,0.0,385.43346182499545,1923.137585252221,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9479.562244317309,3524.983205103093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47389.81190056123,9181.210995056368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122482.46915420087,30255.995930852616,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,384.44284297209697,1922.9154715109312,0.0,384.4428882967727,1923.2387243327696,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9458.417410767452,3517.05273838319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47390.40550891239,9181.352355458388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122438.20693320174,30237.44850702559,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,383.5853230921598,1922.9814401700016,0.0,383.5853705197619,1923.3178867207052,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9440.436683363096,3510.3207909525477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47390.877096618606,9181.467694769492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122400.49660676964,30221.693036489945,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,382.8561211043084,1923.0338488715854,0.0,382.8561700164387,1923.3807771602628,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9425.230969770626,3504.633605515595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47391.25846997899,9181.562473729833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122368.56866976469,30208.376395414372,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,382.23945822110863,1923.0762320846513,0.0,382.23950820169875,1923.4316370140473,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9412.277403100208,3499.791426729305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47391.57440964473,9181.641687988418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122341.35036847234,30197.03482191889,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0010000000474974513,0.0010000000474974513,0.0,0.0,0.0,381.71413018494377,1923.1113436166963,0.0,381.7141809816053,1923.4737708509315,0.0,0.0,0.0,0.0,0.0,0.0
