day(d),hourOfDay),scenario,age(dd),age(days),Ta (degree),rh,cca (ppm),wind (m/s),soilWaterContent (kg/kg),leaf.1.area  (m2),leaf.2.area  (m2),leaf.3.area  (m2),leaf.4.area  (m2),leaf.5.area  (m2),leaf.6.area  (m2),leaf.7.area  (m2),leaf.8.area  (m2),leaf.9.area  (m2),leaf.10.area  (m2),leaf.11.area  (m2),leaf.12.area  (m2),leaf.13.area  (m2),leaf.14.area  (m2),leaf.15.area  (m2),leaf.16.area  (m2),leaf.17.area  (m2),leaf.18.area  (m2),mean_area  (m2),leaf.1.Tleaf  (degree),leaf.2.Tleaf  (degree),leaf.3.Tleaf  (degree),leaf.4.Tleaf  (degree),leaf.5.Tleaf  (degree),leaf.6.Tleaf  (degree),leaf.7.Tleaf  (degree),leaf.8.Tleaf  (degree),leaf.9.Tleaf  (degree),leaf.10.Tleaf  (degree),leaf.11.Tleaf  (degree),leaf.12.Tleaf  (degree),leaf.13.Tleaf  (degree),leaf.14.Tleaf  (degree),leaf.15.Tleaf  (degree),leaf.16.Tleaf  (degree),leaf.17.Tleaf  (degree),leaf.18.Tleaf  (degree),mean_Tleaf  (degree),leaf.1.Alim  (umolco2/m2/s),leaf.2.Alim  (umolco2/m2/s),leaf.3.Alim  (umolco2/m2/s),leaf.4.Alim  (umolco2/m2/s),leaf.5.Alim  (umolco2/m2/s),leaf.6.Alim  (umolco2/m2/s),leaf.7.Alim  (umolco2/m2/s),leaf.8.Alim  (umolco2/m2/s),leaf.9.Alim  (umolco2/m2/s),leaf.10.Alim  (umolco2/m2/s),leaf.11.Alim  (umolco2/m2/s),leaf.12.Alim  (umolco2/m2/s),leaf.13.Alim  (umolco2/m2/s),leaf.14.Alim  (umolco2/m2/s),leaf.15.Alim  (umolco2/m2/s),leaf.16.Alim  (umolco2/m2/s),leaf.17.Alim  (umolco2/m2/s),leaf.18.Alim  (umolco2/m2/s),mean_Alim  (umolco2/m2/s),leaf.1.EP  (mm/s),leaf.2.EP  (mm/s),leaf.3.EP  (mm/s),leaf.4.EP  (mm/s),leaf.5.EP  (mm/s),leaf.6.EP  (mm/s),leaf.7.EP  (mm/s),leaf.8.EP  (mm/s),leaf.9.EP  (mm/s),leaf.10.EP  (mm/s),leaf.11.EP  (mm/s),leaf.12.EP  (mm/s),leaf.13.EP  (mm/s),leaf.14.EP  (mm/s),leaf.15.EP  (mm/s),leaf.16.EP  (mm/s),leaf.17.EP  (mm/s),leaf.18.EP  (mm/s),mean_EP  (mm/s),leaf.1.GSWpm  (mol/m2/s),leaf.2.GSWpm  (mol/m2/s),leaf.3.GSWpm  (mol/m2/s),leaf.4.GSWpm  (mol/m2/s),leaf.5.GSWpm  (mol/m2/s),leaf.6.GSWpm  (mol/m2/s),leaf.7.GSWpm  (mol/m2/s),leaf.8.GSWpm  (mol/m2/s),leaf.9.GSWpm  (mol/m2/s),leaf.10.GSWpm  (mol/m2/s),leaf.11.GSWpm  (mol/m2/s),leaf.12.GSWpm  (mol/m2/s),leaf.13.GSWpm  (mol/m2/s),leaf.14.GSWpm  (mol/m2/s),leaf.15.GSWpm  (mol/m2/s),leaf.16.GSWpm  (mol/m2/s),leaf.17.GSWpm  (mol/m2/s),leaf.18.GSWpm  (mol/m2/s),mean_GSWpm  (mol/m2/s),leaf.1.AlimActual  (umolco2/m2/s),leaf.2.AlimActual  (umolco2/m2/s),leaf.3.AlimActual  (umolco2/m2/s),leaf.4.AlimActual  (umolco2/m2/s),leaf.5.AlimActual  (umolco2/m2/s),leaf.6.AlimActual  (umolco2/m2/s),leaf.7.AlimActual  (umolco2/m2/s),leaf.8.AlimActual  (umolco2/m2/s),leaf.9.AlimActual  (umolco2/m2/s),leaf.10.AlimActual  (umolco2/m2/s),leaf.11.AlimActual  (umolco2/m2/s),leaf.12.AlimActual  (umolco2/m2/s),leaf.13.AlimActual  (umolco2/m2/s),leaf.14.AlimActual  (umolco2/m2/s),leaf.15.AlimActual  (umolco2/m2/s),leaf.16.AlimActual  (umolco2/m2/s),leaf.17.AlimActual  (umolco2/m2/s),leaf.18.AlimActual  (umolco2/m2/s),mean_AlimActual  (umolco2/m2/s),leaf.1.Ea  (mm/s),leaf.2.Ea  (mm/s),leaf.3.Ea  (mm/s),leaf.4.Ea  (mm/s),leaf.5.Ea  (mm/s),leaf.6.Ea  (mm/s),leaf.7.Ea  (mm/s),leaf.8.Ea  (mm/s),leaf.9.Ea  (mm/s),leaf.10.Ea  (mm/s),leaf.11.Ea  (mm/s),leaf.12.Ea  (mm/s),leaf.13.Ea  (mm/s),leaf.14.Ea  (mm/s),leaf.15.Ea  (mm/s),leaf.16.Ea  (mm/s),leaf.17.Ea  (mm/s),leaf.18.Ea  (mm/s),mean_Ea  (mm/s),leaf.1.GSWa  (umolco2/m2/s),leaf.2.GSWa  (umolco2/m2/s),leaf.3.GSWa  (umolco2/m2/s),leaf.4.GSWa  (umolco2/m2/s),leaf.5.GSWa  (umolco2/m2/s),leaf.6.GSWa  (umolco2/m2/s),leaf.7.GSWa  (umolco2/m2/s),leaf.8.GSWa  (umolco2/m2/s),leaf.9.GSWa  (umolco2/m2/s),leaf.10.GSWa  (umolco2/m2/s),leaf.11.GSWa  (umolco2/m2/s),leaf.12.GSWa  (umolco2/m2/s),leaf.13.GSWa  (umolco2/m2/s),leaf.14.GSWa  (umolco2/m2/s),leaf.15.GSWa  (umolco2/m2/s),leaf.16.GSWa  (umolco2/m2/s),leaf.17.GSWa  (umolco2/m2/s),leaf.18.GSWa  (umolco2/m2/s),mean_GSWa  (umolco2/m2/s),leaf.1.leafNcontent  (g/m2),leaf.2.leafNcontent  (g/m2),leaf.3.leafNcontent  (g/m2),leaf.4.leafNcontent  (g/m2),leaf.5.leafNcontent  (g/m2),leaf.6.leafNcontent  (g/m2),leaf.7.leafNcontent  (g/m2),leaf.8.leafNcontent  (g/m2),leaf.9.leafNcontent  (g/m2),leaf.10.leafNcontent  (g/m2),leaf.11.leafNcontent  (g/m2),leaf.12.leafNcontent  (g/m2),leaf.13.leafNcontent  (g/m2),leaf.14.leafNcontent  (g/m2),leaf.15.leafNcontent  (g/m2),leaf.16.leafNcontent  (g/m2),leaf.17.leafNcontent  (g/m2),leaf.18.leafNcontent  (g/m2),mean_Ncontent  (g/m2),leaf.1.absm2  (umolc/m2/s),leaf.2.absm2  (umolc/m2/s),leaf.3.absm2  (umolc/m2/s),leaf.4.absm2  (umolc/m2/s),leaf.5.absm2  (umolc/m2/s),leaf.6.absm2  (umolc/m2/s),leaf.7.absm2  (umolc/m2/s),leaf.8.absm2  (umolc/m2/s),leaf.9.absm2  (umolc/m2/s),leaf.10.absm2  (umolc/m2/s),leaf.11.absm2  (umolc/m2/s),leaf.12.absm2  (umolc/m2/s),leaf.13.absm2  (umolc/m2/s),leaf.14.absm2  (umolc/m2/s),leaf.15.absm2  (umolc/m2/s),leaf.16.absm2  (umolc/m2/s),leaf.17.absm2  (umolc/m2/s),leaf.18.absm2  (umolc/m2/s),mean_absm2  (umolc/m2/s),leaf.1.biomass  (mg),leaf.2.biomass  (mg),leaf.3.biomass  (mg),leaf.4.biomass  (mg),leaf.5.biomass  (mg),leaf.6.biomass  (mg),leaf.7.biomass  (mg),leaf.8.biomass  (mg),leaf.9.biomass  (mg),leaf.10.biomass  (mg),leaf.11.biomass  (mg),leaf.12.biomass  (mg),leaf.13.biomass  (mg),leaf.14.biomass  (mg),leaf.15.biomass  (mg),leaf.16.biomass  (mg),leaf.17.biomass  (mg),leaf.18.biomass  (mg),mean_biomass  (mg),leaf.1.carbon_nonStructure  (mg),leaf.2.carbon_nonStructure  (mg),leaf.3.carbon_nonStructure  (mg),leaf.4.carbon_nonStructure  (mg),leaf.5.carbon_nonStructure  (mg),leaf.6.carbon_nonStructure  (mg),leaf.7.carbon_nonStructure  (mg),leaf.8.carbon_nonStructure  (mg),leaf.9.carbon_nonStructure  (mg),leaf.10.carbon_nonStructure  (mg),leaf.11.carbon_nonStructure  (mg),leaf.12.carbon_nonStructure  (mg),leaf.13.carbon_nonStructure  (mg),leaf.14.carbon_nonStructure  (mg),leaf.15.carbon_nonStructure  (mg),leaf.16.carbon_nonStructure  (mg),leaf.17.carbon_nonStructure  (mg),leaf.18.carbon_nonStructure  (mg),mean_carbon_nonStructure  (mg),leaf.1.fc_nstrTostr  (mg/mg),leaf.2.fc_nstrTostr  (mg/mg),leaf.3.fc_nstrTostr  (mg/mg),leaf.4.fc_nstrTostr  (mg/mg),leaf.5.fc_nstrTostr  (mg/mg),leaf.6.fc_nstrTostr  (mg/mg),leaf.7.fc_nstrTostr  (mg/mg),leaf.8.fc_nstrTostr  (mg/mg),leaf.9.fc_nstrTostr  (mg/mg),leaf.10.fc_nstrTostr  (mg/mg),leaf.11.fc_nstrTostr  (mg/mg),leaf.12.fc_nstrTostr  (mg/mg),leaf.13.fc_nstrTostr  (mg/mg),leaf.14.fc_nstrTostr  (mg/mg),leaf.15.fc_nstrTostr  (mg/mg),leaf.16.fc_nstrTostr  (mg/mg),leaf.17.fc_nstrTostr  (mg/mg),leaf.18.fc_nstrTostr  (mg/mg),mean_fc_nstrTostr  (mg/mg),leaf.1.water_potential (MPa),leaf.2.water_potential (MPa),leaf.3.water_potential (MPa),leaf.4.water_potential (MPa),leaf.5.water_potential (MPa),leaf.6.water_potential (MPa),leaf.7.water_potential (MPa),leaf.8.water_potential (MPa),leaf.9.water_potential (MPa),leaf.10.water_potential (MPa),leaf.11.water_potential (MPa),leaf.12.water_potential (MPa),leaf.13.water_potential (MPa),leaf.14.water_potential (MPa),leaf.15.water_potential (MPa),leaf.16.water_potential (MPa),leaf.17.water_potential (MPa),leaf.18.water_potential (MPa),mean__water_potential (MPa),leaf.1.conductance (MPa),leaf.2.conductance (MPa),leaf.3.conductance (MPa),leaf.4.conductance (MPa),leaf.5.conductance (MPa),leaf.6.conductance (MPa),leaf.7.conductance (MPa),leaf.8.conductance (MPa),leaf.9.conductance (MPa),leaf.10.conductance (MPa),leaf.11.conductance (MPa),leaf.12.conductance (MPa),leaf.13.conductance (MPa),leaf.14.conductance (MPa),leaf.15.conductance (MPa),leaf.16.conductance (MPa),leaf.17.conductance (MPa),leaf.18.conductance (MPa),mean__conductance (MPa),ABA_concentration (umol/m3),root_conductance_(mg/s/MPa),soil_water_potential (MPa),water_potential_root_surface (MPa),xylem_water_potential (MPa),waterFlux (mg/plant/s),waterFluxPotential (mg/s),sourceLoading_b,SYNTHESIS_RATE,SYNTHESIS_RATE,KM_ROOTS,KM_BERRY,KM_RESERVES,KM_SECONDARY,HYDROLYSIS_RATE
1,0,2,0.26134490966796875,0.0833333358168602,16.272278,0.6,400.0,3.1111112,0.32999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,1,2,0.4862678050994873,0.1666666716337204,15.3981495,0.65,400.0,2.074074,0.32999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,2,2,0.6987678209940592,0.2500000074505806,15.1,0.7,400.0,1.037037,0.32999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,3,2,0.9236907164255778,0.3333333432674408,15.3981495,0.75,400.0,0.1,0.32999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,4,2,1.1850356260935464,0.416666679084301,16.272278,0.80333334,400.0,0.5,0.32999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
1,5,2,1.5043195883433023,0.5000000149011612,17.662815,0.8566667,400.0,1.0,0.32999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
